global_step,episode,ep_step,reward,d_obs,w,r_track,r_obs,r_manip,r_energy,r_collision,collision_penalty,critic_loss,actor_rl_loss,physics_loss,actor_loss,alpha
30,0,30,-2.101442501392193,0.0793564238886322,0.040972807676040016,-0.0916158215233299,-1.03217880556839,-0.31948222535909976,-0.6581654717564106,-1.7718496278682182e-07,1.7718496278682182e-07,,,,,
31,0,31,-1.6466938902465322,0.07764221226951648,0.04078507762577005,-0.0815262450335641,-1.1178893865241761,-0.3199414490468315,-0.12733663250203384,-1.7713992675603702e-07,1.7713992675603702e-07,,,,,
32,0,32,-1.786628748674145,0.07771765253020702,0.0398222394907262,-0.07732958367711937,-1.1141173734896495,-0.3223304630296825,-0.27285115133776716,-1.771399267557721e-07,1.771399267557721e-07,,,,,
33,0,33,-1.8812649733615834,0.0780542990990585,0.03916306688735397,-0.07322621806622838,-1.097285045047075,-0.32399956136132607,-0.3867540355174009,-1.1336955312352764e-07,1.1336955312352764e-07,,,,,
34,0,34,-1.7649849067440915,0.07872350052021615,0.03832699547900395,-0.07040015398340761,-1.0638249739891927,-0.32615746973567616,-0.30460213189588825,-1.771399267556794e-07,1.771399267556794e-07,,,,,
35,0,35,-2.024622811969485,0.08012403094525725,0.03830559282330566,-0.06834401977540355,-0.993798452737138,-0.3262133261230566,-0.6362668361489242,-1.7718496278610682e-07,1.7718496278610682e-07,,,,,
36,0,36,-2.137143507123242,0.08103552239091855,0.037201477284342414,-0.06781417356060965,-0.9482238804540729,-0.32913799262551774,-0.7919672833431151,-1.771399267553045e-07,1.771399267553045e-07,,,,,
37,0,37,-1.8825921667191448,0.08211068321958517,0.038612117224607174,-0.06172032820842531,-0.8944658390207416,-0.32541632357669215,-0.6009895625437327,-1.1336955312388482e-07,1.1336955312388482e-07,,,,,
38,0,38,-1.2580642211008977,0.08394809627456765,0.03865495776616974,-0.062428195328650765,-0.802595186271618,-0.32530543692260094,-0.06773522539306535,-1.7718496278590168e-07,1.7718496278590168e-07,,,,,
39,0,39,-1.2802809561850002,0.08542453244245951,0.03910802068707975,-0.06084562414862263,-0.7287733778770247,-0.3241402130490384,-0.1665215640450665,-1.7706524793081816e-07,1.7706524793081816e-07,,,,,
40,0,40,-1.0954758533666267,0.08649224979242595,0.03914409652728364,-0.05928652123074172,-0.6753875103787027,-0.32404801127348,-0.036753633298739534,-1.7718496278778779e-07,1.7718496278778779e-07,,,,,
41,0,41,-1.109716242239609,0.08757944955141497,0.04032864682160798,-0.05410556589553083,-0.6210275224292516,-0.3210668427348,-0.11351619781888855,-1.1336113782483491e-07,1.1336113782483491e-07,,,,,
42,0,42,-1.4371115952538933,0.08969419600099326,0.041342856715400715,-0.049073688445272726,-0.515290199950337,-0.3185831436496526,-0.554164449839078,-1.133695531237367e-07,1.133695531237367e-07,,,,,
43,0,43,-1.5775025356823043,0.09190634875914969,0.04238570906998097,-0.0457326938771373,-0.40468256204251596,-0.3160920431215389,-0.8109950595594144,-1.7708169773623062e-07,1.7708169773623062e-07,,,,,
44,0,44,-0.7651422011813814,0.09370712548707949,0.04329401695207947,-0.04285945184129278,-0.3146437256460258,-0.3139717732534246,-0.09366713710835167,-1.1333228655105467e-07,1.1333228655105467e-07,,,,,
45,0,45,-1.0671472913338207,0.09586231245819499,0.04380502118061795,-0.03915009066552521,-0.20688437709025093,-0.3127984001170732,-0.5083142463341933,-1.7712677785150838e-07,1.7712677785150838e-07,,,,,
46,0,46,-0.9084335696615885,0.0978971583607362,0.04401777241765669,-0.03568782939705263,-0.10514208196319014,-0.31231390901955064,-0.455289635883419,-1.1339837618370835e-07,1.1339837618370835e-07,,,,,
47,0,47,-0.6209731348340106,0.09913764005334988,0.04370473200298037,-0.04132601293037756,-0.04311799733250632,-0.31302760183659917,-0.2235013455946009,-1.7713992675594864e-07,1.7713992675594864e-07,,,,,
48,0,48,-0.5362356404831637,0.10087976904432724,0.04416147636340214,-0.043768511046209053,0.0,-0.31198798015157625,-0.1804789721586006,-1.7712677785170392e-07,1.7712677785170392e-07,,,,,
49,0,49,-1.1093900543026165,0.10276128305897397,0.044771481122241795,-0.040322877696760025,0.0,-0.3106161588960818,-0.7584508405698479,-1.7713992675606233e-07,1.7713992675606233e-07,,,,,
50,0,50,-0.7830134575373363,0.10445567851014464,0.04489071063134392,-0.03583628363831406,0.0,-0.31035021197336055,-0.436826784843964,-1.7708169773521058e-07,1.7708169773521058e-07,,,,,
51,0,51,-0.6555362820776657,0.10607111245521261,0.04456267140898923,-0.03118830294037619,0.0,-0.3110836294275378,-0.31326417262805395,-1.770816977347528e-07,1.770816977347528e-07,,,,,
52,0,52,-0.6171235856491796,0.10820936905348363,0.04452461064967617,-0.03106469612962946,0.0,-0.31116907351407463,-0.2748896388205126,-1.7718496278632732e-07,1.7718496278632732e-07,,,,,
53,0,53,-0.531861075773556,0.10975073647672431,0.043754308324942516,-0.026589125915698335,0.0,-0.31291423403972407,-0.19235760245699585,-1.1336113782455301e-07,1.1336113782455301e-07,,,,,
54,0,54,-0.3656267315438873,0.11062020617079554,0.04326780469456159,-0.030893325650527582,0.0,-0.31403233494726024,-0.02070089381932162,-1.771267778505381e-07,1.771267778505381e-07,,,,,
55,0,55,-0.44916357419480274,0.11193700823524488,0.043243497924185456,-0.03285022102975604,0.0,-0.3140885269322613,-0.10222464910600752,-1.7712677785086874e-07,1.7712677785086874e-07,,,,,
56,0,56,-0.47816232653913643,0.11331507463886459,0.04330033573204685,-0.0355968848518212,0.0,-0.3139571796134323,-0.12860808493395615,-1.7713992675523674e-07,1.7713992675523674e-07,,,,,
57,0,57,-1.1460869674724745,0.11488850854281984,0.043364574466710944,-0.03274614013762545,0.0,-0.3138089367690041,-0.7995317134259182,-1.7713992675604142e-07,1.7713992675604142e-07,,,,,
58,0,58,-0.640018226098184,0.11638868092236171,0.04278593847829387,-0.027812216816043813,0.0,-0.3151522398710776,-0.29705365607877615,-1.1333228655076559e-07,1.1333228655076559e-07,,,,,
59,0,59,-0.5906520694741022,0.11814458046003432,0.04192271782847378,-0.02438316090308761,0.0,-0.31719035542456164,-0.2490784397480768,-1.1339837618382158e-07,1.1339837618382158e-07,,,,,
60,0,60,-0.9379722381639047,0.12031622193446029,0.04158788551071934,-0.025720717783360707,0.0,-0.3179922322635671,-0.5942591109901991,-1.7712677785154004e-07,1.7712677785154004e-07,,,,,
61,0,61,-0.9147646003995648,0.122535209328263,0.04122073306647344,-0.026834345650757166,0.0,-0.3188789660093292,-0.5690511115995517,-1.7713992675529479e-07,1.7713992675529479e-07,,,,,
62,0,62,-0.5559943452630272,0.122795655900649,0.04049912259124998,-0.030084364355262443,0.0,-0.3206450277929781,-0.20526477597485987,-1.771399267555422e-07,1.771399267555422e-07,,,,,
63,0,63,-1.1340773801020052,0.12444490085870996,0.040338709532230635,-0.028507989623967347,0.0,-0.3210418946972064,-0.7845273824112785,-1.1336955312325664e-07,1.1336955312325664e-07,,,,,
64,0,64,-0.5173479855772346,0.1251471473823901,0.03954822837761239,-0.030431739860769632,0.0,-0.3230209095006525,-0.16389522284625943,-1.1336955312364821e-07,1.1336955312364821e-07,,,,,
65,0,65,-1.0418483077210619,0.1268526623637028,0.03924733694262516,-0.02803067968390337,0.0,-0.3237846206539922,-0.6900328940508798,-1.1333228655063941e-07,1.1333228655063941e-07,,,,,
66,0,66,-0.8878672073514909,0.12876806178845404,0.038628254437687255,-0.02641095863781795,0.0,-0.3253745402575952,-0.5360815950577017,-1.1339837618387178e-07,1.1339837618387178e-07,,,,,
67,0,67,-0.913564236483419,0.129758185481349,0.03850380532951875,-0.026794608255495563,0.0,-0.32569722317232536,-0.5610722279288203,-1.771267778517351e-07,1.771267778517351e-07,,,,,
68,0,68,-0.4785116675824025,0.13042113297624827,0.037853338656772664,-0.03024086762267454,0.0,-0.3274009678012111,-0.12086971878896374,-1.1336955312368605e-07,1.1336955312368605e-07,,,,,
69,0,69,-0.9959401330678977,0.1321131785038488,0.037650091992995946,-0.02675520089412872,0.0,-0.32793933213588033,-0.6412454867056022,-1.1333228655042296e-07,1.1333228655042296e-07,,,,,
70,0,70,-0.5283715251805602,0.13407449672192462,0.036758365895481974,-0.022846558649323657,0.0,-0.33033622314943023,-0.17518863002066845,-1.133611378247451e-07,1.133611378247451e-07,,,,,
71,0,71,-0.6405143731856637,0.13483387227307045,0.036520650973724436,-0.02470708262467368,0.0,-0.3309850016891529,-0.28482211173191035,-1.7713992675598663e-07,1.7713992675598663e-07,,,,,
72,0,72,-0.7598990824092562,0.1369505516530049,0.036159127936264024,-0.022985406973774172,0.0,-0.33197982054040215,-0.40493367781338213,-1.770816977358251e-07,1.770816977358251e-07,,,,,
73,0,73,-0.49112839327803376,0.13932700150801408,0.034985818516324645,-0.020399309273738654,0.0,-0.3352783902248815,-0.1354505804182758,-1.1336113782471924e-07,1.1336113782471924e-07,,,,,
74,0,74,-0.9593712993843233,0.14004148545554035,0.03443707581582995,-0.020995187766516234,0.0,-0.33685924716039295,-0.6015166873757164,-1.7708169773601812e-07,1.7708169773601812e-07,,,,,
75,0,75,-0.8024145231991534,0.1415990473754335,0.03479069520176854,-0.02314738394141529,0.0,-0.3358376564308971,-0.4434293056869143,-1.7713992675541048e-07,1.7713992675541048e-07,,,,,
76,0,76,-0.4201698903335961,0.14244382971398117,0.03438806845849448,-0.02634555287866181,0.0,-0.33700165424740586,-0.05682250612583065,-1.7708169773501396e-07,1.7708169773501396e-07,,,,,
77,0,77,-0.5355572801495996,0.14384916793442507,0.03471497157692666,-0.025707654036712047,0.0,-0.3360555421931703,-0.17379397055857942,-1.1336113782474038e-07,1.1336113782474038e-07,,,,,
78,0,78,-0.5274120366189613,0.14477292916731457,0.03458794338524634,-0.02691125916342564,0.0,-0.3364221203326847,-0.16407847993788813,-1.7718496278613078e-07,1.7718496278613078e-07,,,,,
79,0,79,-0.4415240548013138,0.14636522829583062,0.03475723297513222,-0.025791860918193864,0.0,-0.33593388148847925,-0.07979819902508756,-1.1336955312287691e-07,1.1336955312287691e-07,,,,,
80,0,80,-0.6636556936963167,0.1482748277789642,0.03420579086132555,-0.022381897267179637,0.0,-0.33753310914279866,-0.3037405101464116,-1.7713992675557563e-07,1.7713992675557563e-07,,,,,
81,0,81,-0.5889660577725595,0.1507211550997735,0.033774736799262704,-0.022192646447039298,0.0,-0.3388012580443759,-0.22797203988276818,-1.1339837618343713e-07,1.1339837618343713e-07,,,,,
82,0,82,-0.3806447063652053,0.1531885850548809,0.032858257071021364,-0.02155641829423995,0.0,-0.34155217755445666,-0.01753599714695557,-1.1336955312364067e-07,1.1336955312364067e-07,,,,,
83,0,83,-0.7341546762111274,0.15328488470890753,0.03156064632340609,-0.021407718208526702,0.0,-0.34558126194915534,-0.36716558272115885,-1.1333228655058276e-07,1.1333228655058276e-07,,,,,
84,0,84,-0.6867850029601926,0.15332489860534945,0.03076497892940102,-0.023793722560685453,0.0,-0.34813457797151903,-0.3148565890957015,-1.1333228655043934e-07,1.1333228655043934e-07,,,,,
85,0,85,-1.303349166200956,0.15373507512666015,0.02956455874620621,-0.026227825637186626,0.0,-0.35211451509802244,-0.9250066482807843,-1.771849627869788e-07,1.771849627869788e-07,,,,,
86,0,86,-1.2622042142938086,0.15576338196657571,0.02994722061831624,-0.02298400677617747,0.0,-0.3508285367927989,-0.8883915573636945,-1.1336113782487873e-07,1.1336113782487873e-07,,,,,
87,0,87,-0.7930748123397724,0.15686678912945126,0.029684109049855776,-0.02258295440161245,0.0,-0.3517109737698593,-0.41878070702837383,-1.7713992675600756e-07,1.7713992675600756e-07,,,,,
88,0,88,-0.591723059677357,0.16029572313247428,0.03127451997311851,-0.01933072593889775,0.0,-0.34649195969282487,-0.22590026067608143,-1.133695531233895e-07,1.133695531233895e-07,,,,,
89,0,89,-0.722656264275436,0.1605975893733623,0.03006843422469307,-0.020552460861425408,0.0,-0.3504246097433299,-0.35167908027230466,-1.1339837618335056e-07,1.1339837618335056e-07,,,,,
90,0,90,-1.047310416220758,0.16330799371299362,0.03057831747029209,-0.02059749021943536,0.0,-0.34874313982106153,-0.6779696727818848,-1.1339837618336447e-07,1.1339837618336447e-07,,,,,
91,0,91,-0.4766936241850326,0.16606972862148942,0.02963604273752291,-0.02011747426836451,0.0,-0.3518730256220038,-0.10470294710970147,-1.7718496278711844e-07,1.7718496278711844e-07,,,,,
92,0,92,-0.4741328827691724,0.16787018489212327,0.03096985490245582,-0.019580159278177328,0.0,-0.34747086811656863,-0.10708174200487335,-1.1336955312361446e-07,1.1336955312361446e-07,,,,,
93,0,93,-0.5636436724027607,0.16759915885170293,0.030244136109209487,-0.019981622049228046,0.0,-0.34984198972115477,-0.19381988349245113,-1.7713992675525767e-07,1.7713992675525767e-07,,,,,
94,0,94,-0.5586051153656427,0.16948435246192137,0.02973781991917818,-0.018449907729094953,0.0,-0.35153020186574313,-0.1886248923724285,-1.1339837618276378e-07,1.1339837618276378e-07,,,,,
95,0,95,-0.5188679177495643,0.17227788262754198,0.029103786587170284,-0.019411632541561634,0.0,-0.3536852630799656,-0.14577084504633925,-1.7708169773600155e-07,1.7708169773600155e-07,,,,,
96,0,96,-0.7105138375890059,0.17202258495963776,0.028484517166074388,-0.018565942148445487,0.0,-0.35583594904808935,-0.33611176931077325,-1.7708169773560768e-07,1.7708169773560768e-07,,,,,
97,0,97,-1.217131642527309,0.17293365662620083,0.029196969310073987,-0.01922871281555418,0.0,-0.35336561163017577,-0.8445372047492926,-1.1333228655081534e-07,1.1333228655081534e-07,,,,,
98,0,98,-1.3856945587298555,0.17415985615842353,0.029297043672588754,-0.018706356470927884,0.0,-0.35302345340418806,-1.0139646354563632,-1.1339837618372835e-07,1.1339837618372835e-07,,,,,
99,0,99,-0.47949857170507443,0.17330320180851286,0.029131298071981553,-0.022446544631759595,0.0,-0.3535907820906825,-0.10346106790093458,-1.770816977345934e-07,1.770816977345934e-07,,,,,
100,0,100,-0.6309816588452185,0.17633754701097923,0.03027089821525003,-0.017637117245826055,0.0,-0.34975354484581067,-0.263590819626804,-1.7712677785149674e-07,1.7712677785149674e-07,,,,,
101,0,101,-0.5319626068209738,0.17824796531598006,0.030255115860367936,-0.018500003050246374,0.0,-0.3498056937738097,-0.1636567966646312,-1.1333228655069605e-07,1.1333228655069605e-07,,,,,
102,0,102,-0.8057791583663004,0.18079779228983509,0.02985167470417175,-0.019069961646671504,0.0,-0.3511480838327925,-0.4355609994884603,-1.133983761835885e-07,1.133983761835885e-07,,,,,
103,0,103,-0.8711999636438955,0.179881170608814,0.030028118850389595,-0.018393572085100163,0.0,-0.35055877397287616,-0.5022475042247814,-1.1336113782472666e-07,1.1336113782472666e-07,,,,,
104,0,104,-0.44866825606895316,0.17909413700236745,0.029855373348574677,-0.02298525286865181,0.0,-0.35113569494190144,-0.07454713113162202,-1.7712677785180818e-07,1.7712677785180818e-07,,,,,
105,0,105,-0.6869128126423887,0.18120938502240916,0.029669112143628336,-0.018853367543861854,0.0,-0.35176150649889315,-0.3162978252300806,-1.133695531233399e-07,1.133695531233399e-07,,,,,
106,0,106,-0.7905827993455913,0.18203798329860957,0.029740768223796593,-0.019868774438145085,0.0,-0.3515202883638331,-0.4191935594168352,-1.7712677785076106e-07,1.7712677785076106e-07,,,,,
107,0,107,-0.51478584103204,0.1843850343505434,0.02920118372083084,-0.016609247642749903,0.0,-0.3533511787544197,-0.1448252374499076,-1.7718496278560691e-07,1.7718496278560691e-07,,,,,
108,0,108,-1.3624644099486436,0.18448239274597436,0.02974100034830677,-0.01948162418264335,0.0,-0.3515195079004706,-0.9914631007256028,-1.7713992675575478e-07,1.7713992675575478e-07,,,,,
109,0,109,-0.7272095624371614,0.18521551900384145,0.029913300466421502,-0.021000938965950202,0.0,-0.3509418636454285,-0.3552666464646449,-1.1336113782447535e-07,1.1336113782447535e-07,,,,,
110,0,110,-0.3938015200617902,0.1856648153471908,0.029603041557429793,-0.02328155377445161,0.0,-0.35198443878703795,-0.018535414130747514,-1.1336955312395685e-07,1.1336955312395685e-07,,,,,
111,0,111,-0.5674186843244593,0.1859559458930727,0.02919757951325184,-0.02480666784224498,0.0,-0.35336352176976393,-0.18924831757252364,-1.7713992675570576e-07,1.7713992675570576e-07,,,,,
112,0,112,-0.6520796919170084,0.18634486013198556,0.028592776923682776,-0.02596429143214962,0.0,-0.3554566174913508,-0.2706586696323701,-1.133611378242458e-07,1.133611378242458e-07,,,,,
113,0,113,-0.5037948910811317,0.18916266229471787,0.028535613134570002,-0.02068470132717031,0.0,-0.35565673448033475,-0.12745334187525054,-1.1339837618307017e-07,1.1339837618307017e-07,,,,,
114,0,114,-0.5058594842245276,0.19146805485800703,0.028262197575671905,-0.018729277411260247,0.0,-0.3566194759659756,-0.13051061744891565,-1.1339837618333819e-07,1.1339837618333819e-07,,,,,
115,0,115,-0.537094524069371,0.1941128185068555,0.027532165135756674,-0.017099425428960778,0.0,-0.3592363996012797,-0.16075852189920384,-1.7713992675465715e-07,1.7713992675465715e-07,,,,,
116,0,116,-0.6174570417605652,0.19345711178343453,0.026797080276698988,-0.018518010311148334,0.0,-0.3619425025497438,-0.23699641553011994,-1.1336955312364177e-07,1.1336955312364177e-07,,,,,
117,0,117,-0.5504011903598739,0.1959556728560182,0.02632315836829028,-0.016710919886769513,0.0,-0.36372681922883593,-0.1699633379119819,-1.1333228655080888e-07,1.1333228655080888e-07,,,,,
118,0,118,-0.7766630154542481,0.19517204374426014,0.025638082619502157,-0.018696524718688635,0.0,-0.3663637426840348,-0.39160257086656175,-1.7718496278731265e-07,1.7718496278731265e-07,,,,,
119,0,119,-0.8267554763150488,0.1987994013063,0.026110368033169584,-0.016483592795677165,0.0,-0.3645384502654409,-0.44573325612715287,-1.7712677785134676e-07,1.7712677785134676e-07,,,,,
120,0,120,-0.862262044446906,0.19771879769192505,0.026061981670294214,-0.01797691342344565,0.0,-0.36472392982396806,-0.4795610240595656,-1.7713992675584327e-07,1.7713992675584327e-07,,,,,
121,0,121,-0.6581218170891862,0.20153441086003301,0.026693684696699718,-0.015462611891196085,0.0,-0.36232908084239707,-0.2803300109944552,-1.133611378251739e-07,1.133611378251739e-07,,,,,
122,0,122,-1.0369016100356334,0.20060646580688948,0.025550323761759027,-0.016978972870086987,0.0,-0.36670661530381876,-0.6532158446767651,-1.7718496278652317e-07,1.7718496278652317e-07,,,,,
123,0,123,-0.9476097639136312,0.20372370116957364,0.025714759534038765,-0.016657214678291888,0.0,-0.36606512635770755,-0.5648873095453452,-1.1333228655122312e-07,1.1333228655122312e-07,,,,,
124,0,124,-0.9484057326574985,0.2070173763727848,0.0252752568299253,-0.0187122103834936,0.0,-0.36778897891031925,-0.5619043662819879,-1.7708169773580337e-07,1.7708169773580337e-07,,,,,
125,0,125,-0.7542565749994413,0.2106585571968315,0.024656541937229194,-0.02187597070390056,0.0,-0.3702672464347581,-0.3621131807790849,-1.7708169773582343e-07,1.7708169773582343e-07,,,,,
126,0,126,-0.4039117790342948,0.20831251601198011,0.024850629930976424,-0.016805286544222094,0.0,-0.3694831937806722,-0.017623121627702815,-1.7708169773519936e-07,1.7708169773519936e-07,,,,,
127,0,127,-0.5668280687334829,0.21111298328004144,0.024065070644226156,-0.017540249842804334,0.0,-0.3726952287533503,-0.17659241301055048,-1.7712677785195099e-07,1.7712677785195099e-07,,,,,
128,0,128,-0.7743329735357265,0.20921139249195317,0.024082853489577623,-0.015698561716388428,0.0,-0.3726213642707789,-0.3860128704668614,-1.7708169773620812e-07,1.7708169773620812e-07,,,,,
129,0,129,-0.5030015211921923,0.2134869670473766,0.025075317317524812,-0.01625077851903716,0.0,-0.3685831411418352,-0.11816742439139327,-1.7713992675586172e-07,1.7713992675586172e-07,,,,,
130,0,130,-0.5374909794893147,0.21689978794270456,0.02424361899418921,-0.019315294705995828,0.0,-0.3719560583368296,-0.14621944931971137,-1.7712677785059457e-07,1.7712677785059457e-07,,,,,
131,0,131,-0.745836994060321,0.21438728938439502,0.0240298466150607,-0.015382799336673835,0.0,-0.37284169982663334,-0.35761238149863767,-1.1339837618364827e-07,1.1339837618364827e-07,,,,,
132,0,132,-0.8271138337690425,0.21268134387582552,0.02325597104469357,-0.015902322223085446,0.0,-0.37611503620094744,-0.43509629816004675,-1.771849627870861e-07,1.771849627870861e-07,,,,,
133,0,133,-0.6554549712704129,0.21332205751274166,0.02256685402982476,-0.01679194370943944,0.0,-0.3791228773318923,-0.25953997304411836,-1.7718496278694615e-07,1.7718496278694615e-07,,,,,
134,0,134,-0.8804494013739741,0.216777519188617,0.023334740151234885,-0.01525948190065981,0.0,-0.3757769181581777,-0.4894128241752098,-1.7713992675503268e-07,1.7713992675503268e-07,,,,,
135,0,135,-0.8986918636984406,0.22121976672117918,0.023517742859719862,-0.01740737610895687,0.0,-0.37499576072220475,-0.5062885496823161,-1.7718496278629222e-07,1.7718496278629222e-07,,,,,
136,0,136,-0.553079731709123,0.21860371356181954,0.023214149124325935,-0.015200058115872375,0.0,-0.3762950233911416,-0.16158453684097107,-1.1336113782478597e-07,1.1336113782478597e-07,,,,,
137,0,137,-0.5056820444807343,0.2176624097463755,0.022836740339572732,-0.015588282061643898,0.0,-0.3779340833433104,-0.11215956571464218,-1.1336113782489252e-07,1.1336113782489252e-07,,,,,
138,0,138,-0.5582297986155654,0.2216783728607926,0.024003501532081018,-0.014455721411503152,0.0,-0.37295139023853796,-0.17082250978056152,-1.7718496278666203e-07,1.7718496278666203e-07,,,,,
139,0,139,-0.6775389738770181,0.22532962457767822,0.023240955342668134,-0.01641143354443951,0.0,-0.3761796213589887,-0.28494780561245214,-1.1336113782519944e-07,1.1336113782519944e-07,,,,,
140,0,140,-0.5553481000849252,0.22237280244117838,0.023051816168108835,-0.014394569441918262,0.0,-0.3769967340511797,-0.16395668325954063,-1.1333228655057698e-07,1.1333228655057698e-07,,,,,
