global_step,episode,ep_step,reward,d_obs,w,r_track,r_obs,r_manip,r_energy,r_collision,collision_penalty,critic_loss,actor_rl_loss,physics_loss,actor_loss,alpha
13,0,13,-1.396597741606411,0.10889320563695251,0.0196022066297863,-0.16809127253008646,0.0,-0.39320621225667435,-0.8353000796928725,-1.7712677785129769e-07,1.7712677785129769e-07,,,,,
14,0,14,-1.5044488362857098,0.10759750880194302,0.018777935295947536,-0.15261412262991206,0.0,-0.3975019500315679,-0.9543325864843031,-1.77139926755595e-07,1.77139926755595e-07,,,,,
15,0,15,-1.424425107504678,0.10715091628993356,0.017864601150985347,-0.13914943322353587,0.0,-0.4024878138423567,-0.8827877471064991,-1.133322865506652e-07,1.133322865506652e-07,,,,,
16,0,16,-1.6306478949838457,0.10720380955406103,0.016334984281102832,-0.1271606365926837,0.0,-0.4114384979784652,-1.092048647051559,-1.1336113782494542e-07,1.1336113782494542e-07,,,,,
17,0,17,-1.2735665615529392,0.10776651068721915,0.014181935982587912,-0.11643530179169688,0.0,-0.42557157283520025,-0.7315594308212456,-2.5610479639505834e-07,2.5610479639505834e-07,,,,,
18,0,18,-1.6634273570268576,0.10764363852503342,0.011364832291441994,-0.10905531391719883,0.0,-0.4477143591500073,-1.1065762481120056,-8.143584764587621e-05,8.143584764587621e-05,,,,,
19,0,19,-2.8025723816006307,0.10503373471746047,0.008468554946741518,-0.11051729043459314,0.0,-0.47712773163573097,-2.21490368883772,-2.367069258703122e-05,2.367069258703122e-05,,,,,
20,0,20,-2.890150420018576,0.10393919980318361,0.0018620525816838577,-0.10859839900353911,0.0,-0.6285538963561379,-2.1528787125745317,-0.00011941208436776179,0.00011941208436776179,,,,,
21,0,21,-156.32690585764658,0.10486968924666734,0.08329611464829648,-0.08686947308821366,0.0,-0.24853413684849246,-155.9915021343403,-1.1336955312346512e-07,1.1336955312346512e-07,,,,,
22,0,22,-0.5581305696952653,0.10984961265838783,0.08113237606244326,-0.07385354814854041,0.0,-0.25116608604440016,-0.23311082210394868,-1.1339837618371136e-07,1.1339837618371136e-07,,,,,
23,0,23,-0.6257489392167537,0.11522989505208492,0.07861951999999586,-0.0630622990674068,0.0,-0.25431225449172423,-0.30837427228806963,-1.1336955312370836e-07,1.1336955312370836e-07,,,,,
24,0,24,-1.0437753925956161,0.12087006423770827,0.07657366897731875,-0.054338442525308776,0.0,-0.256948894912842,-0.7324878780306875,-1.7712677785187473e-07,1.7712677785187473e-07,,,,,
25,0,25,-2.092681995717169,0.1238683554176512,0.07596831186446508,-0.049303052891413686,0.0,-0.25774258114984866,-1.785636184594209,-1.7708169773534862e-07,1.7708169773534862e-07,,,,,
26,0,26,-0.926425739585852,0.12819993182679526,0.07330530416232102,-0.044414841849977474,0.0,-0.26131086688447563,-0.6206999174902611,-1.133611378247734e-07,1.133611378247734e-07,,,,,
27,0,27,-1.029210429011724,0.1319647983167588,0.07060559483084428,-0.04053780474219928,0.0,-0.26506317276437347,-0.7236092743652247,-1.7713992675542568e-07,1.7713992675542568e-07,,,,,
28,0,28,-1.0057593862645313,0.13476111720854936,0.06754201172742112,-0.03745348328993634,0.0,-0.2694990673259628,-0.6988066585087055,-1.7713992675536946e-07,1.7713992675536946e-07,,,,,
29,0,29,-1.3681251671804813,0.1380519030820385,0.06538852255520797,-0.034752138942908954,0.0,-0.27273932389311284,-1.0606335909460831,-1.1339837618344041e-07,1.1339837618344041e-07,,,,,
30,0,30,-1.4856275774459378,0.14101779273127232,0.06345988395693976,-0.03254226521702303,0.0,-0.27573315635679746,-1.1773519787321904,-1.7713992675515135e-07,1.7713992675515135e-07,,,,,
31,0,31,-1.5443500804533425,0.14219239342993048,0.061637996171810594,-0.030710545447415978,0.0,-0.2786460554000101,-1.23499336627363,-1.1333228655058272e-07,1.1333228655058272e-07,,,,,
32,0,32,-1.7426855618866348,0.14220543392048568,0.060330950363472434,-0.029216885596285453,0.0,-0.2807893458799528,-1.43267915327047,-1.7713992675498686e-07,1.7713992675498686e-07,,,,,
33,0,33,-1.6443435795863388,0.14229506293841857,0.05869594056018184,-0.027924362346285224,0.0,-0.2835367673435136,-1.3328823365642535,-1.1333228655078551e-07,1.1333228655078551e-07,,,,,
34,0,34,-1.6891238367388797,0.14264012615148272,0.05723607517717619,-0.026874843131639653,0.0,-0.28605534231330204,-1.3761935379616514,-1.1333228655117186e-07,1.1333228655117186e-07,,,,,
35,0,35,-0.8547246651429887,0.14354451516356168,0.05647717663645885,-0.026351402907844497,0.0,-0.28739009696670853,-0.540982988186738,-1.770816977353266e-07,1.770816977353266e-07,,,,,
36,0,36,-0.58298301662285,0.14482835504929173,0.055874644777257336,-0.02637330399726747,0.0,-0.288462668647727,-0.26814686685107775,-1.771267778508989e-07,1.771267778508989e-07,,,,,
37,0,37,-1.675473157773724,0.1457721149528869,0.05389816737817256,-0.025530089884652534,0.0,-0.2920640248715766,-1.3578789296191187,-1.1339837618356237e-07,1.1339837618356237e-07,,,,,
38,0,38,-0.38423039252550456,0.14760895916573494,0.05338921585312629,-0.02631936385581639,0.0,-0.2930127773527732,-0.06489813795577713,-1.1336113782477604e-07,1.1336113782477604e-07,,,,,
39,0,39,-1.0895505642355086,0.14961786570924748,0.05219516526935338,-0.026870399484207413,0.0,-0.29527462490649525,-0.767405362718028,-1.771267778510938e-07,1.771267778510938e-07,,,,,
40,0,40,-1.0067651972253278,0.1518287888196321,0.05095361082393812,-0.026354430695833698,0.0,-0.2976820026372917,-0.6827286505226493,-1.1336955312360536e-07,1.1336955312360536e-07,,,,,
41,0,41,-0.4514152997601193,0.15443092833048963,0.05016323500661715,-0.02749961997311964,0.0,-0.29924529562649976,-0.12467027076212371,-1.1339837618349519e-07,1.1339837618349519e-07,,,,,
42,0,42,-0.7089212583975336,0.15704445283296573,0.049096043958740586,-0.025962275000640835,0.0,-0.3013956450500328,-0.3815631612200822,-1.7712677785150918e-07,1.7712677785150918e-07,,,,,
43,0,43,-1.890327072603153,0.15903538034478046,0.047237252947214606,-0.022097264740901703,0.0,-0.30525512708259517,-1.5629745035946934,-1.7718496278654077e-07,1.7718496278654077e-07,,,,,
44,0,44,-1.794615030133952,0.1607689639415891,0.04564589597545691,-0.021104243692171128,0.0,-0.30868196704094786,-1.4648286422609065,-1.771399267556498e-07,1.771399267556498e-07,,,,,
45,0,45,-0.3628861051195321,0.1629347591204451,0.04524698189128356,-0.022654846950682823,0.0,-0.3095597208918427,-0.03067142394472006,-1.1333228655072641e-07,1.1333228655072641e-07,,,,,
46,0,46,-1.774021171423949,0.16486945788127375,0.04358145957928726,-0.02003587609848982,0.0,-0.3133100512800159,-1.440675130647067,-1.1339837618342726e-07,1.1339837618342726e-07,,,,,
47,0,47,-2.1672413694133144,0.16592354308270954,0.0414967534178949,-0.018271432205456125,0.0,-0.31821159877193667,-1.8307581613091437,-1.7712677785155193e-07,1.7712677785155193e-07,,,,,
48,0,48,-0.7303443566918405,0.16650302442838452,0.04055686101960996,-0.018740455617650073,0.0,-0.3205025657292722,-0.39110115821814034,-1.7712677785072022e-07,1.7712677785072022e-07,,,,,
49,0,49,-1.0195760628806172,0.16697380058528036,0.03932141301242173,-0.01821056169406603,0.0,-0.32359606170098043,-0.6777692623006081,-1.7718496278616424e-07,1.7718496278616424e-07,,,,,
50,0,50,-0.5437043469341268,0.167509493696655,0.038479366617894306,-0.018467008008032464,0.0,-0.32576071257379624,-0.19947644927060038,-1.7708169773486899e-07,1.7708169773486899e-07,,,,,
51,0,51,-0.8788882580288505,0.16860999647486594,0.03884702905849333,-0.020871769558016107,0.0,-0.32480979355405104,-0.5332065177318206,-1.7718496278641647e-07,1.7718496278641647e-07,,,,,
52,0,52,-1.1436326186530141,0.1705356894121736,0.03920633255811018,-0.02047671757404551,0.0,-0.32388914946245045,-0.7992665744897403,-1.7712677785056233e-07,1.7712677785056233e-07,,,,,
53,0,53,-0.48339969062818566,0.1718677690119457,0.038561186285099566,-0.018721912273024065,0.0,-0.32554831125820477,-0.13912935376467025,-1.1333228655073164e-07,1.1333228655073164e-07,,,,,
54,0,54,-1.3245736439370879,0.1728659303671963,0.03956948286988711,-0.02065051743648185,0.0,-0.32296718207305986,-0.9809557673007682,-1.771267778509723e-07,1.771267778509723e-07,,,,,
55,0,55,-0.482624988860863,0.17411453149672754,0.03898176139674462,-0.018898192121518675,0.0,-0.3244635746038211,-0.13926304495056044,-1.7718496278705958e-07,1.7718496278705958e-07,,,,,
56,0,56,-0.6514295716220068,0.17494557085776377,0.03912278090351627,-0.01868526722731789,0.0,-0.32410247896228306,-0.30864164824744295,-1.7718496278619788e-07,1.7718496278619788e-07,,,,,
57,0,57,-1.7438186866155607,0.1759380346894873,0.040663713745938586,-0.019781963420799086,0.0,-0.3202394546710969,-1.4037971551252886,-1.1339837618315033e-07,1.1339837618315033e-07,,,,,
58,0,58,-0.739128414736311,0.1778928306381152,0.04499532659577542,-0.022602075716915183,0.0,-0.31011744237488165,-0.4064087195628164,-1.770816977361322e-07,1.770816977361322e-07,,,,,
59,0,59,-0.5187668467646772,0.17676521886944965,0.044419862720488125,-0.02033494483430319,0.0,-0.31140460388114344,-0.1870271846508544,-1.1339837618306151e-07,1.1339837618306151e-07,,,,,
60,0,60,-0.7103415720212519,0.17556417792985,0.04357404847505453,-0.018442490629785993,0.0,-0.31332705751256207,-0.378571846871958,-1.7700694582506902e-07,1.7700694582506902e-07,,,,,
61,0,61,-1.3897328259578658,0.17528442689110843,0.0475387471203106,-0.020750190016669806,0.0,-0.30461891363677585,-1.0643635451194575,-1.771849627856019e-07,1.771849627856019e-07,,,,,
62,0,62,-3.672263362766696,0.1738970144136808,0.04510673821168238,-0.01807637162265229,0.0,-0.30987014682184916,-3.3443167309238184,-1.1339837618337207e-07,1.1339837618337207e-07,,,,,
63,0,63,-2.3952020543732195,0.17330196004819212,0.04811405373583924,-0.019118508757003716,0.0,-0.30341601833534626,-2.072667350154092,-1.77126777850488e-07,1.77126777850488e-07,,,,,
64,0,64,-0.8228409895005043,0.17227502684016918,0.04858221088590794,-0.018110037893686568,0.0,-0.30244772627814914,-0.5022831119302924,-1.1339837618319737e-07,1.1339837618319737e-07,,,,,
65,0,65,-0.8820334464640116,0.1723868800950081,0.05547594055236041,-0.021035814066890913,0.0,-0.2891787830110838,-0.5718186722461102,-1.7713992675538576e-07,1.7713992675538576e-07,,,,,
66,0,66,-0.5727240312818415,0.17133115878239916,0.05571883403477811,-0.019194729158876038,0.0,-0.2887419108632432,-0.26478727786134604,-1.1339837618308996e-07,1.1339837618308996e-07,,,,,
67,0,67,-2.547954291496491,0.17079497325208623,0.05974476216801873,-0.020204017754677533,0.0,-0.2817657016744153,-2.2459844587351117,-1.133322865508965e-07,1.133322865508965e-07,,,,,
68,0,68,-3.666297031140929,0.16951888654758465,0.05657897003005427,-0.01769429237622416,0.0,-0.2872100242800368,-3.3613925373447415,-1.771399267561241e-07,1.771399267561241e-07,,,,,
69,0,69,-0.3616408733330699,0.17003483586895132,0.06696130702526341,-0.021281746125756132,0.0,-0.2703625399612126,-0.0699964739138146,-1.1333228655070552e-07,1.1333228655070552e-07,,,,,
70,0,70,-3.8850758541061645,0.16879312559383805,0.06464282801179487,-0.019163609739619777,0.0,-0.2738862646043261,-3.5920258026222918,-1.771399267552715e-07,1.771399267552715e-07,,,,,
71,0,71,-4.098930349241881,0.16800644142315072,0.0663019165253797,-0.019037426706883808,0.0,-0.2713521392933113,-3.80854066984331,-1.1339837618337957e-07,1.1339837618337957e-07,,,,,
72,0,72,-0.4734134175521573,0.1671004513933064,0.0661086358278094,-0.01821925483692097,0.0,-0.271644076623132,-0.1835499726937281,-1.1339837618334227e-07,1.1339837618334227e-07,,,,,
73,0,73,-1.0843319179855604,0.16580842907024954,0.058522172598333436,-0.015409561243059472,0.0,-0.28383324903842627,-0.7850889943056985,-1.1339837618335932e-07,1.1339837618335932e-07,,,,,
74,0,74,-0.9186545764570933,0.16494173000569864,0.059115766806347544,-0.015045034445418763,0.0,-0.2828240692498909,-0.6207853593922306,-1.1336955312338593e-07,1.1336955312338593e-07,,,,,
75,0,75,-1.5966786072908228,0.16462129040124826,0.06538414988729879,-0.016041177958426862,0.0,-0.27274601122458025,-1.307891240967889,-1.7713992675547012e-07,1.7713992675547012e-07,,,,,
76,0,76,-1.7950322072104734,0.1639124965522953,0.06639251558772954,-0.015862510054252574,0.0,-0.27121558840797877,-1.507953931621464,-1.7712677785038908e-07,1.7712677785038908e-07,,,,,
77,0,77,-3.694143960857033,0.16332357244633547,0.06839651732744315,-0.015853833532932442,0.0,-0.2682418751394772,-3.4100480751029254,-1.770816977361893e-07,1.770816977361893e-07,,,,,
78,0,78,-1.4006890450697658,0.16219246956548408,0.06271073523434936,-0.014631762003975748,0.0,-0.27692066840342533,-1.1091365013012269,-1.1336113782512605e-07,1.1336113782512605e-07,,,,,
79,0,79,-1.1405691416225494,0.16136536096183365,0.061812334080394764,-0.013821793253866666,0.0,-0.27836361759730405,-0.8483836174390923,-1.133322865510062e-07,1.133322865510062e-07,,,,,
80,0,80,-1.2558869557749623,0.1605389577720376,0.06080046632650663,-0.013276220643875642,0.0,-0.2800141373088551,-0.9625964206823049,-1.7713992675516537e-07,1.7713992675516537e-07,,,,,
81,0,81,-1.6443662260453735,0.1598779163661492,0.06194522796635449,-0.012984306611937443,0.0,-0.2781488561116617,-1.3532328861949965,-1.7712677785177306e-07,1.7712677785177306e-07,,,,,
82,0,82,-2.190197253979054,0.15945292716448597,0.06592589142156936,-0.01298192435337688,0.0,-0.2719208856648938,-1.9052942668790858,-1.7708169773620097e-07,1.7708169773620097e-07,,,,,
83,0,83,-0.503640408531869,0.1587787360430146,0.06614617605948245,-0.012941614988343432,0.0,-0.27158730792873287,-0.21911137225365485,-1.1336113782481265e-07,1.1336113782481265e-07,,,,,
84,0,84,-3.0030234596356267,0.15826024612108233,0.06814582367110908,-0.0127610588944749,0.0,-0.26860907298332015,-2.721653214396694,-1.1336113782513945e-07,1.1336113782513945e-07,,,,,
85,0,85,-2.9658704053258953,0.1577439534486235,0.06993723693908288,-0.012638640934606298,0.0,-0.2660142755856191,-2.687217311665743,-1.771399267568506e-07,1.771399267568506e-07,,,,,
86,0,86,-0.43120066876384505,0.15707565536664345,0.06972505269665208,-0.012570822080098607,0.0,-0.26631812477460254,-0.15231160853959072,-1.1336955312332324e-07,1.1336955312332324e-07,,,,,
87,0,87,-2.56871171351916,0.15658813103460043,0.07172694143778922,-0.012171084108231115,0.0,-0.2634874908017786,-2.2930529614823727,-1.7712677785098995e-07,1.7712677785098995e-07,,,,,
88,0,88,-0.9263806397431442,0.15599204573466782,0.07239528365551152,-0.012042940950604023,0.0,-0.2625600311632912,-0.6517775542681112,-1.1336113782454913e-07,1.1336113782454913e-07,,,,,
89,0,89,-1.9390886930494384,0.15543929464658066,0.07364325171635011,-0.01173784741696897,0.0,-0.26085091877772926,-1.6664997497730425,-1.7708169773382647e-07,1.7708169773382647e-07,,,,,
90,0,90,-0.8044934057481423,0.15481896930720815,0.07422152632431986,-0.011568223722103107,0.0,-0.2600687585606154,-0.532856246338646,-1.7712677785194093e-07,1.7712677785194093e-07,,,,,
91,0,91,-0.4476794480629956,0.15413562301885567,0.07432508205247634,-0.011419216712855064,0.0,-0.25992933518120703,-0.17633078283664694,-1.1333228655111817e-07,1.1333228655111817e-07,,,,,
92,0,92,-1.6999332749840361,0.15317378107733917,0.07211852635470144,-0.011882587052905071,0.0,-0.26294304481297426,-1.425107465991379,-1.7712677785068528e-07,1.7712677785068528e-07,,,,,
93,0,93,-0.40800840141593114,0.15238517930022863,0.07222406434206073,-0.010950246533433877,0.0,-0.2627968141774427,-0.13426122730667833,-1.1339837618371691e-07,1.1339837618371691e-07,,,,,
94,0,94,-0.4464267537899093,0.15150081475846514,0.07191621989914808,-0.010539803521703353,0.0,-0.263223954502826,-0.17266281863860208,-1.7712677785204307e-07,1.7712677785204307e-07,,,,,
95,0,95,-0.44060652859032823,0.15062041646938482,0.0721839648467592,-0.009958386136712963,0.0,-0.26285234978886446,-0.16779561558305303,-1.7708169773516447e-07,1.7708169773516447e-07,,,,,
96,0,96,-0.9379776212541745,0.14975922206261072,0.07310884500227124,-0.009341498592262678,0.0,-0.26157922427411046,-0.6670567212610236,-1.7712677785110893e-07,1.7712677785110893e-07,,,,,
97,0,97,-0.6664359772567515,0.148806221916858,0.0737441477420137,-0.009063419264467252,0.0,-0.2607140079255312,-0.39665837288179034,-1.7718496278634113e-07,1.7718496278634113e-07,,,,,
98,0,98,-0.9339495587978287,0.1477671712530558,0.07467586318857097,-0.00874544612420362,0.0,-0.2594584964557533,-0.665745439077945,-1.7713992675570864e-07,1.7713992675570864e-07,,,,,
99,0,99,-0.7597709237460851,0.14658732297387647,0.0754590655477013,-0.008560345901995592,0.0,-0.2584151695804668,-0.49279529486524665,-1.133983761839184e-07,1.133983761839184e-07,,,,,
100,0,100,-0.6364240395160486,0.14507805708083646,0.07464656273222554,-0.00914272692700501,0.0,-0.25949774047968416,-0.36778339496943274,-1.7713992675445477e-07,1.7713992675445477e-07,,,,,
101,0,101,-0.29319781206801243,0.14352025184236317,0.07455780336576676,-0.00912768807416183,0.0,-0.2596167158012472,-0.024453231007640602,-1.7718496278601413e-07,1.7718496278601413e-07,,,,,
102,0,102,-0.48117556460767313,0.1417573681312732,0.07398593435521053,-0.009507612727797946,0.0,-0.2603866764134433,-0.21128116209687875,-1.1336955312308526e-07,1.1336955312308526e-07,,,,,
103,0,103,-0.944828393587216,0.13978829027195555,0.07295104361365931,-0.010251552113857485,0.0,-0.2617952990510463,-0.6727813653406145,-1.7708169773526254e-07,1.7708169773526254e-07,,,,,
104,0,104,-0.30988530344034193,0.13780163586498384,0.0733482490931172,-0.009584067597206926,0.0,-0.2612523011758197,-0.03904882130617748,-1.1336113782481785e-07,1.1336113782481785e-07,,,,,
105,0,105,-0.35029396783695654,0.13569563527341094,0.07384589896911495,-0.00953758587636912,0.0,-0.2605761261825933,-0.08018007863806738,-1.771399267564661e-07,1.771399267564661e-07,,,,,
106,0,106,-0.6693742408153254,0.13353075187897034,0.07487237240596108,-0.009892913106732551,0.0,-0.2591956960265777,-0.4002855183208772,-1.1336113782515218e-07,1.1336113782515218e-07,,,,,
107,0,107,-0.3116505856216103,0.13122584843985505,0.07497126800656345,-0.009782347529375943,0.0,-0.25906369937363666,-0.04280436157867091,-1.7713992675617263e-07,1.7713992675617263e-07,,,,,
108,0,108,-0.6360135566014101,0.12883035972555862,0.07410196452747894,-0.010037314634816615,0.0,-0.2602299740361885,-0.36574609084870724,-1.7708169773433742e-07,1.7708169773433742e-07,,,,,
109,0,109,-0.32131606182396033,0.12640657932174632,0.07422172213560511,-0.010460036762977071,0.0,-0.26006849474444443,-0.05078735323484106,-1.770816977350137e-07,1.770816977350137e-07,,,,,
110,0,110,-0.30133945996228645,0.124126206845621,0.07409321529115102,-0.011091248327057948,0.0,-0.2602417815973699,-0.030006252911080798,-1.771267778515956e-07,1.771267778515956e-07,,,,,
111,0,111,-0.4721751533700196,0.1222448214869655,0.0734826353138203,-0.012103579320939107,0.0,-0.2610692546344829,-0.19900220605345978,-1.1336113782499547e-07,1.1336113782499547e-07,,,,,
112,0,112,-0.35592236672636557,0.12158980799180721,0.07373344000120041,-0.014766244714945564,0.0,-0.26072852890568304,-0.08042741602403922,-1.770816977353617e-07,1.770816977353617e-07,,,,,
113,0,113,-0.4146425675694082,0.12069055825313257,0.07325002522195008,-0.015506082035600431,0.0,-0.26138630349788095,-0.13775000490914896,-1.7712677785200893e-07,1.7712677785200893e-07,,,,,
114,0,114,-0.3357547349343696,0.11956545570755181,0.0736461562583421,-0.018046482538953575,0.0,-0.26084697483825264,-0.05686110047546564,-1.7708169773519906e-07,1.7708169773519906e-07,,,,,
115,0,115,-0.3146765394207437,0.11819695147459511,0.07358049234491214,-0.01903929996906706,0.0,-0.2609361747574352,-0.034700951333103615,-1.1336113782450587e-07,1.1336113782450587e-07,,,,,
116,0,116,-0.6002538170898999,0.11672288851654347,0.07436083994366478,-0.021005481255145717,0.0,-0.25988123727063334,-0.3193669214824231,-1.7708169773615947e-07,1.7708169773615947e-07,,,,,
117,0,117,-0.5142281696577687,0.11497766949263041,0.07483707044730281,-0.02252824406990184,0.0,-0.2592428560280308,-0.23245689237487327,-1.7718496278694456e-07,1.7718496278694456e-07,,,,,
118,0,118,-0.36218551199190435,0.11323282527889791,0.07435849006531169,-0.020478841928841775,0.0,-0.25988439738001795,-0.08182209560134691,-1.7708169773540643e-07,1.7708169773540643e-07,,,,,
119,0,119,-0.4760450129203969,0.11180768030686841,0.07355399462513816,-0.018148212872082927,0.0,-0.26097219263526567,-0.19692449408076176,-1.1333228655051976e-07,1.1333228655051976e-07,,,,,
120,0,120,-0.3201409824742223,0.11050811235635077,0.07349102427580541,-0.01944211693097156,0.0,-0.26105783919056835,-0.03964091295430624,-1.1339837618387665e-07,1.1339837618387665e-07,,,,,
121,0,121,-0.49715467755068604,0.10909964096689104,0.07387616819133004,-0.021337392329110166,0.0,-0.26053514542269335,-0.2152819626139197,-1.7718496278604994e-07,1.7718496278604994e-07,,,,,
122,0,122,-0.38127303801577217,0.10757558621398483,0.07348470115359132,-0.02045125831026441,0.0,-0.261066443381713,-0.09975522299150826,-1.1333228655066606e-07,1.1333228655066606e-07,,,,,
123,0,123,-0.38923397323837344,0.10615421091297594,0.07331905973152818,-0.021030509673024875,0.0,-0.2612921041342004,-0.10691118234945042,-1.770816977356022e-07,1.770816977356022e-07,,,,,
124,0,124,-0.4303750685273202,0.1047771555425131,0.07346147602129427,-0.02313647066609666,0.0,-0.261098053345085,-0.1461403674344408,-1.7708169773661327e-07,1.7708169773661327e-07,,,,,
125,0,125,-0.43414092635309864,0.10334842042417547,0.0735057138336811,-0.024801866061386058,0.0,-0.2610378532259084,-0.14830109369625105,-1.1336955312376436e-07,1.1336955312376436e-07,,,,,
126,0,126,-0.4213467316426411,0.10192679506045824,0.07334752623124122,-0.025536414408525738,0.0,-0.26125328668752823,-0.134556917177034,-1.1336955312355018e-07,1.1336955312355018e-07,,,,,
127,0,127,-0.4650393561809553,0.10066885277767984,0.07348224470286267,-0.027266561205893877,0.0,-0.261069786197727,-0.17670283163740766,-1.771399267566624e-07,1.771399267566624e-07,,,,,
128,0,128,-0.4735431181637534,0.09937100422008607,0.07342192525538216,-0.02838877103410719,-0.031449788995696615,-0.26115190589479276,-0.15255247505419398,-1.771849627866504e-07,1.771849627866504e-07,,,,,
129,0,129,-0.527422326137387,0.09819491418513471,0.07333592870136392,-0.029518844557277532,-0.09025429074326491,-0.2612690994753834,-0.14637991423468344,-1.771267778509696e-07,1.771267778509696e-07,,,,,
130,0,130,-0.5740679252988207,0.09714096712915657,0.07318850216256832,-0.030607123809916304,-0.14295164354217182,-0.26147032813791776,-0.1390387164104387,-1.1339837618383709e-07,1.1339837618383709e-07,,,,,
131,0,131,-0.6174579802103013,0.09625546635983473,0.07305906733722099,-0.03172292846085581,-0.1872266820082638,-0.26164733359452774,-0.1368608590067272,-1.7713992675636935e-07,1.7713992675636935e-07,,,,,
132,0,132,-0.6393310279283659,0.09549249140434116,0.07283240909745503,-0.032786285881918634,-0.22537542978294245,-0.26195805128754857,-0.1192111476436698,-1.1333228655045483e-07,1.1333228655045483e-07,,,,,
133,0,133,-0.6940755560797164,0.09496694071262493,0.07272202802072494,-0.03381813624497143,-0.25165296436875373,-0.26210971905308983,-0.14649462304334826,-1.133695531236994e-07,1.133695531236994e-07,,,,,
134,0,134,-0.6546813731677177,0.0944999610924876,0.07245103375892774,-0.03480713741920827,-0.27500194537562056,-0.2624830539402703,-0.08238912306306556,-1.1336955312360536e-07,1.1336955312360536e-07,,,,,
135,0,135,-0.663441578533378,0.094296903920526,0.0721360868527811,-0.03598138028217085,-0.2851548039737001,-0.26291869861798745,-0.07938651851959294,-1.7713992675603165e-07,1.7713992675603165e-07,,,,,
136,0,136,-0.6965820741647317,0.09435876736257909,0.07181911033389354,-0.037175395845967435,-0.2820616318710459,-0.2633590753929553,-0.11398585769362528,-1.133611378249171e-07,1.133611378249171e-07,,,,,
137,0,137,-0.7066027989804649,0.09466720868277556,0.07160389173591983,-0.03791039866518928,-0.2666395658612222,-0.2636591887015189,-0.1383934686126078,-1.771399267565313e-07,1.771399267565313e-07,,,,,
138,0,138,-0.7293283320695836,0.09506858578909155,0.07141728164931539,-0.03840139889410745,-0.24657071054542262,-0.26392013969020367,-0.18043596957029678,-1.1336955312316882e-07,1.1336955312316882e-07,,,,,
139,0,139,-0.6080267796788055,0.0954839421021055,0.07112101197737568,-0.03936071302022595,-0.22580289489472494,-0.2643358398281031,-0.0785271548540538,-1.7708169773540852e-07,1.7708169773540852e-07,,,,,
140,0,140,-0.6682097829919759,0.09629766705067119,0.07087221185496805,-0.03972164636718431,-0.18511664746644063,-0.26468627468120254,-0.17868510114486177,-1.1333228655084132e-07,1.1333228655084132e-07,,,,,
141,0,141,-0.6341043985330537,0.09716914631271628,0.07062400857104961,-0.04002358353517094,-0.1415426843641862,-0.2650370968155545,-0.18750085673644434,-1.7708169773536683e-07,1.7708169773536683e-07,,,,,
