global_step,episode,ep_step,reward,d_obs,w,r_track,r_obs,r_manip,r_energy,r_collision,collision_penalty,critic_loss,actor_rl_loss,physics_loss,actor_loss,alpha
78,0,78,-7.901360162075894,0.37416652972076303,0.00524822367492529,-0.7112138937390081,0.0,-0.5249675084755466,-4.308709291717569,-2.3564694681437715,2.3564694681437715,,,,,
79,0,79,-19.62383414550809,0.45907043307891526,0.004796044892761631,-0.709011189858602,0.0,-0.533975519799826,-16.516177337951202,-1.8646700978984625,1.8646700978984625,,,,,
80,0,80,-5.260673345744863,0.4587194193410472,0.004441094043468022,-0.6770003588474032,0.0,-0.5416629382309425,-2.7169227203664024,-1.325087328300115,1.325087328300115,,,,,
81,0,81,-13.964095025597043,0.43275728183645923,0.002367997403711893,-0.6682882552491891,0.0,-0.6045288449748727,-8.799742741349723,-3.8915351840232586,3.8915351840232586,,,,,
82,0,82,-20.574295821824915,0.45962912074110085,0.001976529151890351,-0.6605848497116029,0.0,-0.6225907116640808,-10.693949818158028,-8.597170442291203,8.597170442291203,,,,,
83,0,83,-14.051409524020368,0.4280782707894588,0.002041853008276067,-0.6398572797128516,0.0,-0.6193407914694444,-7.750779190294686,-5.041432262543384,5.041432262543384,,,,,
84,0,84,-40.1519446028274,0.46547560768037466,0.0021961821894114554,-0.6163076428269623,0.0,-0.6120579562567506,-35.36214101363656,-3.5614379901071196,3.5614379901071196,,,,,
85,0,85,-45.74762070532084,0.4296058740135257,0.0016752086802161446,-0.645544668179984,0.0,-0.639122077380426,-39.32852784882785,-5.134426110932585,5.134426110932585,,,,,
86,0,86,-16.10679398823457,0.4506204872927271,0.0029179491537775367,-0.633228970520365,0.0,-0.5836531606317188,-9.6736185392074,-5.216293317875089,5.216293317875089,,,,,
87,0,87,-13.360089404005995,0.4280047799648874,0.0015153642248124223,-0.6345559497043435,0.0,-0.6491439766784236,-9.894113268820966,-2.1822762088022625,2.1822762088022625,,,,,
88,0,88,-12.383852440621304,0.45461073260875906,0.002722903441486801,-0.625386814703473,0.0,-0.5905689338648105,-6.775368663856543,-4.392528028196478,4.392528028196478,,,,,
89,0,89,-18.95504296805103,0.4267728586244528,0.0009834730731178918,-0.6472654707540574,0.0,-0.6923404011078951,-15.251714875375479,-2.363722220813595,2.363722220813595,,,,,
90,0,90,-15.133994363069503,0.45602571992804,0.0021014400840400414,-0.6344489707525662,0.0,-0.6164656664007161,-8.112854468937883,-5.770225256978337,5.770225256978337,,,,,
91,0,91,-15.723762970227998,0.4251358440001296,0.0012622892106340024,-0.6349407450077107,0.0,-0.667403647478535,-12.177063936134864,-2.2443546416068885,2.2443546416068885,,,,,
92,0,92,-12.408885207395398,0.4546515052679443,0.002459797569063194,-0.6267206316036789,0.0,-0.6007269766517874,-6.687171854933795,-4.494265744206137,4.494265744206137,,,,,
93,0,93,-16.983118894557503,0.42439655656368036,0.0012453307723860204,-0.62960432639882,0.0,-0.6687551426442602,-13.385026930373293,-2.2997324951411295,2.2997324951411295,,,,,
94,0,94,-11.714594640431613,0.4585214497632887,0.002402297688690383,-0.6209160328057495,0.0,-0.603091344779886,-6.44346273084235,-4.047124532003627,4.047124532003627,,,,,
95,0,95,-16.647669730600093,0.4234424238948429,0.001168022687575869,-0.6235699560582734,0.0,-0.6751587189002287,-13.1025453812248,-2.2463956744167923,2.2463956744167923,,,,,
96,0,96,-11.51858617286581,0.4606787310121364,0.002247458811480741,-0.6153559310923027,0.0,-0.6097510270141999,-6.3487774026627255,-3.9447018120965804,3.9447018120965804,,,,,
97,0,97,-17.843232613534077,0.42211823999641485,0.0011266715238776154,-0.6315863576638632,0.0,-0.6787600370550031,-14.281870159404352,-2.25101605941086,2.25101605941086,,,,,
98,0,98,-12.991176401398821,0.4569770816210097,0.002264335202053871,-0.6209878077429215,0.0,-0.6090032538920123,-6.885976822444994,-4.875208517318893,4.875208517318893,,,,,
99,0,99,-15.91741632544964,0.41973743157596743,0.0012889190080369159,-0.6226585128385003,0.0,-0.665317584704709,-12.193939795925196,-2.4355004319812337,2.4355004319812337,,,,,
100,0,100,-22.389841782145623,0.468695121166419,0.0021379461580373865,-0.6650206824304682,0.0,-0.6147442020756702,-17.082159510422397,-4.027917387217086,4.027917387217086,,,,,
101,0,101,-28.979782119508034,0.4618642331878975,0.002133477611647679,-0.6578239770450587,0.0,-0.6149533340625352,-9.846881076774066,-17.860123731626373,17.860123731626373,,,,,
102,0,102,-13.008082340774646,0.4207383265902893,0.002313985245413977,-0.6320297318797017,0.0,-0.6068351964935536,-4.94742324830731,-6.821794164094079,6.821794164094079,,,,,
103,0,103,-28.36562824600211,0.4648664743886025,0.002877415336351763,-0.6713659830820529,0.0,-0.5850515366700014,-21.43592697224994,-5.6732837540001135,5.6732837540001135,,,,,
104,0,104,-36.14282164338646,0.4707235041253013,0.0001518746210467525,-0.6892104164306475,0.0,-0.8785892442803821,-28.47947908738259,-6.0955428952928425,6.0955428952928425,,,,,
105,0,105,-22.836510319103116,0.4229351780559538,0.003382122933226766,-0.7170417042403306,0.0,-0.5688956051319772,-19.35300769478195,-2.1975653149488577,2.1975653149488577,,,,,
106,0,106,-27.756521680579993,0.4484289927916878,0.004857202142980317,-0.712783126753819,0.0,-0.5327086838938423,-19.686159951207937,-6.824869918724396,6.824869918724396,,,,,
107,0,107,-6.293632131128865,0.44190189999283236,0.0049854164851748746,-0.6924249779781912,0.0,-0.5301037766447728,-2.5295037676432712,-2.54159960886263,2.54159960886263,,,,,
108,0,108,-5.7414544829565735,0.4291165497668935,0.004750195432694249,-0.6636657535715487,0.0,-0.5349359022558285,-1.7528284627658517,-2.7900243643633447,2.7900243643633447,,,,,
109,0,109,-29.938979842174707,0.4320157701254135,0.003419815241359803,-0.6664733680976273,0.0,-0.5677876381647741,-23.29500524670618,-5.4097135892061265,5.4097135892061265,,,,,
110,0,110,-21.936493563479118,0.41986918921186667,0.0032589179178671695,-0.6363909847234495,0.0,-0.5726053262488859,-14.527408313991021,-6.200088938515764,6.200088938515764,,,,,
111,0,111,-36.05428803462713,0.4623390755345561,0.0020575887380350167,-0.6876535218028184,0.0,-0.6185734609578017,-27.85227941053162,-6.89578164133489,6.89578164133489,,,,,
112,0,112,-12.004061671641738,0.44767801591481793,0.0033009409173050215,-0.6564557984897739,0.0,-0.5713244826647003,-6.753042689346423,-4.023238701140841,4.023238701140841,,,,,
113,0,113,-29.994087182704913,0.4545628912617128,0.002309460566252009,-0.6629995211929887,0.0,-0.6070308394991978,-24.99981290330528,-3.7242439187074488,3.7242439187074488,,,,,
114,0,114,-16.588927897248816,0.4621333711432808,0.002416404903117251,-0.6530684041352903,0.0,-0.6025060668280343,-9.476560646140031,-5.856792780145461,5.856792780145461,,,,,
115,0,115,-18.0169661303971,0.4205953013717332,0.002412148828526704,-0.6369451339028004,0.0,-0.6026822816443186,-11.1878392630349,-5.589499451815083,5.589499451815083,,,,,
116,0,116,-25.72082659341592,0.48036716406106117,0.0018110765488035783,-0.6601632862575963,0.0,-0.6313281826777076,-15.842661953019478,-8.58667317146114,8.58667317146114,,,,,
117,0,117,-12.032267390885824,0.4405234132975707,0.0022091812172299117,-0.6466863937822414,0.0,-0.6114680768067623,-6.112107209283629,-4.662005711013192,4.662005711013192,,,,,
118,0,118,-27.32640181638637,0.45979792625890725,0.0017615005746577862,-0.6556963619931947,0.0,-0.6341021697230933,-21.768021681701697,-4.2685816029683865,4.2685816029683865,,,,,
119,0,119,-23.041984255741568,0.4599724154360376,0.003261474500968444,-0.6224922092863739,0.0,-0.5725269322158981,-17.514516042223086,-4.33244907201621,4.33244907201621,,,,,
120,0,120,-64.73081240669543,0.4569899100937893,0.001170451067261293,-0.676393939387971,0.0,-0.6749512070191993,-60.10996693886896,-3.269500321419311,3.269500321419311,,,,,
121,0,121,-26.414829286487485,0.4440203261760952,0.0026311797801544467,-0.651325172368497,0.0,-0.5939942962321978,-13.711819769913603,-11.457690047973188,11.457690047973188,,,,,
122,0,122,-30.548917496737705,0.4585073019185384,0.0024036410732250295,-0.6295396817745292,0.0,-0.6030354628464368,-20.11770898191275,-9.19863337020399,9.19863337020399,,,,,
123,0,123,-38.44135223176452,0.46561906189587754,0.0016407621916287056,-0.6601464036239518,0.0,-0.6411985106924903,-33.8222236360708,-3.3177836813772705,3.3177836813772705,,,,,
124,0,124,-27.691190929789688,0.4557896017347145,0.0034023773212980392,-0.6220772488260556,0.0,-0.5682987010592055,-23.54061876969652,-2.9601962102079065,2.9601962102079065,,,,,
125,0,125,-41.61068094391553,0.45727521668471993,0.0017988017286678863,-0.6676559409985137,0.0,-0.6320078770887121,-36.53009111862347,-3.78092600720484,3.78092600720484,,,,,
126,0,126,-30.53509631892325,0.45395729696949105,0.0034803235973065397,-0.6319962733809239,0.0,-0.5660342713454616,-22.68123008212714,-6.655835692069726,6.655835692069726,,,,,
127,0,127,-70.65875115065356,0.4683287542520227,1.6245961292120474e-05,-0.6923195977197197,0.0,-1.096793256989216,-65.8243451256355,-3.0452931703091197,3.0452931703091197,,,,,
128,0,128,-3944654.2887711264,0.38446488279561686,0.011714485488731722,-0.7434875477864831,0.0,-0.44468437662479626,-3938787.164626289,-5865.935972912871,5865.935972912871,,,,,
129,0,129,-433.690032488049,0.29277966158682944,0.011220733587009545,-0.6940080875340927,0.0,-0.4489902882176692,-100.3940129624048,-332.1530211498924,332.1530211498924,,,,,
130,0,130,-80.08569462650496,0.4288829372098958,0.012822612600308762,-0.6282556509414027,0.0,-0.4356467073090265,-78.90354374831075,-0.11824851994377954,0.11824851994377954,,,,,
131,0,131,-70.96529788821432,0.3823097393653323,0.008246658751001822,-0.5344992830280174,0.0,-0.4797825906668268,-69.90836873118091,-0.042647283338570555,0.042647283338570555,,,,,
132,0,132,-42.03621156558873,0.4133603349138245,0.0043676208253061385,-0.3777013825497308,0.0,-0.5433307920303438,-40.88421582546021,-0.23096356554844347,0.23096356554844347,,,,,
133,0,133,-10.429633101116712,0.39802770164494283,0.004595213451400651,-0.3513652142162286,0.0,-0.5382522477210564,-9.475199856204162,-0.06481578297526612,0.06481578297526612,,,,,
134,0,134,-9.744678093630588,0.3861946607831992,0.004527139973192722,-0.33583264177905464,0.0,-0.5397444025751467,-8.830380705285243,-0.038720343991142624,0.038720343991142624,,,,,
135,0,135,-10.233454414253535,0.3708499913789737,0.004433093171161013,-0.3216902384259696,0.0,-0.5418432155117262,-9.326129361007679,-0.04379159930815853,0.04379159930815853,,,,,
136,0,136,-13.833894398156026,0.3146825906783185,0.0037782015748174173,-0.3148667079103763,0.0,-0.5578242515254762,-12.930209330925669,-0.03099410779450497,0.03099410779450497,,,,,
137,0,137,-36.036338832793845,0.3067588066054534,0.0031386934659970727,-0.3750699706019701,0.0,-0.5763630106121268,-35.04302406996587,-0.041881781613881494,0.041881781613881494,,,,,
138,0,138,-56.522238492968654,0.41366359854931156,0.0011549728717180116,-0.5610570628668577,0.0,-0.6762812976379277,-54.90064462171914,-0.3842555107447287,0.3842555107447287,,,,,
139,0,139,-32.306742698804726,0.44699587437633803,0.0001452807484500594,-0.6447359507313268,0.0,-0.8829982848138491,-30.169177632383516,-0.6098308308760325,0.6098308308760325,,,,,
140,0,140,-43.053933385640775,0.48981010911980394,0.00015289836403523704,-0.6774268805269357,0.0,-0.8779218147226383,-41.00641224438676,-0.4921724460044452,0.4921724460044452,,,,,
141,0,141,-9.709955434648533,0.47501266131986775,8.877585160881254e-05,-0.6327064515162766,0.0,-0.9318194531861892,-7.574396053281333,-0.5710334766647343,0.5710334766647343,,,,,
142,0,142,-8.495736478447737,0.4600459307829219,0.0016204446851881406,-0.6259163570570834,0.0,-0.6424437746157925,-7.222787326277435,-0.004589020497426953,0.004589020497426953,,,,,
143,0,143,-11.616269104560423,0.46829647800838037,0.0016791038743969508,-0.6765827539959014,0.0,-0.638889965748018,-10.081003416618708,-0.2197929681977948,0.2197929681977948,,,,,
144,0,144,-61.16137115285878,0.4733844675236709,0.0011022716082027817,-0.6781569648555,0.0,-0.6809475324053298,-58.293648230143994,-1.508618425453956,1.508618425453956,,,,,
145,0,145,-47.579614313064475,0.4796401466492348,0.0020656616898319415,-0.6557932648956006,0.0,-0.6181820683747935,-44.8498877189368,-1.4557512608572807,1.4557512608572807,,,,,
146,0,146,-52.15048030864602,0.500011117922592,0.000483400418743934,-0.6178456876917932,0.0,-0.7632598681826722,-50.68035109802437,-0.08902365474718525,0.08902365474718525,,,,,
147,0,147,-42.4129053054161,0.45596360825284254,0.00021052516056905722,-0.5744927953841025,0.0,-0.8461166604051966,-40.822128305187064,-0.17016754443973958,0.17016754443973958,,,,,
148,0,148,-55.76566615414035,0.38232882918176725,0.00021210594520430293,-0.47297964433378176,0.0,-0.8453721120589535,-54.25353340876998,-0.19378098897762927,0.19378098897762927,,,,,
149,0,149,-83.32666124121992,0.2327905738344964,0.0027682434752894173,-0.4522513077214689,0.0,-0.5889181109699134,-80.97823557523557,-1.307256247292969,1.307256247292969,,,,,
150,0,150,-18.330349031582465,0.2789744308093972,0.0022471909564373872,-0.4397295927835984,0.0,-0.6097629405523892,-14.984045363002604,-2.29681113524387,2.29681113524387,,,,,
151,0,151,-131.6472603172751,0.3228488042183758,0.005298098044073944,-0.44827340869799015,0.0,-0.5240218653269789,-126.57363240224126,-4.101332641008883,4.101332641008883,,,,,
