global_step,episode,ep_step,reward,d_obs,w,r_track,r_obs,r_manip,r_energy,r_collision,collision_penalty,critic_loss,actor_rl_loss,physics_loss,actor_loss,alpha
10,1,8,-2.1095377249450773,0.09792274246768623,0.015623186235852867,-0.2906334255398699,-0.10386287661568877,-0.4158935165621346,-1.2871835675759482,-0.011964338651436014,0.011964338651436014,,,,,
11,1,9,-1.8478526530776915,0.09032541481004924,0.016087961239337756,-0.270004189384081,-0.48372925949753814,-0.41296218794566875,-0.6744266666348386,-0.00673034961556488,0.00673034961556488,,,,,
12,1,10,-1.9366025589908196,0.08140125273311666,0.016406574642887375,-0.25012426476313915,-0.9299373633441673,-0.41100121823116526,-0.3429555902766231,-0.002584122375724916,0.002584122375724916,,,,,
13,1,11,-2.327815416179037,0.07430895269212687,0.016829047822330565,-0.22712932498162705,-1.2845523653936568,-0.4084589429290259,-0.40286185402849106,-0.004812928846236073,0.004812928846236073,,,,,
14,1,12,-2.766949420303684,0.06996680152646872,0.016845715327817472,-0.20577621015454692,-1.501659923676564,-0.4083599577220836,-0.6507190170161948,-0.000434311734295046,0.000434311734295046,,,,,
15,1,13,-2.487701579346584,0.06725846714889488,0.01642133563278891,-0.1867537492282837,-1.6370766425552559,-0.41091129419072603,-0.25288420674822737,-7.568662409124698e-05,7.568662409124698e-05,,,,,
16,1,14,-2.673784196794654,0.0655312894583159,0.01620078270639378,-0.16991924482075224,-1.723435527084205,-0.4122633999193598,-0.3678608258969458,-0.0003051990733910172,0.0003051990733910172,,,,,
17,1,15,-3.1018272863358733,0.0647450027053404,0.014999492622623402,-0.1552734718506795,-1.7627498647329805,-0.41996722369109707,-0.7633956017131448,-0.00044112434797182224,0.00044112434797182224,,,,,
18,1,16,-2.8967277250251855,0.06571897112112571,0.013461949835126167,-0.14311112891963634,-1.714051443943715,-0.4307813823120915,-0.6082196890542179,-0.0005640807955250236,0.0005640807955250236,,,,,
19,1,17,-3.384432737836301,0.06720521449293415,0.010967737517254612,-0.13249567322961422,-1.6397392753532927,-0.4512706096344715,-1.1605420292854371,-0.00038515033348521206,0.00038515033348521206,,,,,
20,1,18,-3.3315929930822357,0.06831061963118609,0.007306351831454096,-0.12581127413662832,-1.5844690184406955,-0.49188743374137794,-1.1289950605433954,-0.0004302062201383367,0.0004302062201383367,,,,,
21,1,19,-4.497055160216185,0.06190960786783381,0.0021439769921449575,-0.11814163555130763,-1.9045196066083097,-0.6144626452932431,-1.8599310956233976,-1.771399267554942e-07,1.771399267554942e-07,,,,,
22,1,20,-10.690328248453417,0.12064166066014578,0.048997804541395365,-0.11910347738745188,0.0,-0.30159593782835054,-7.907336441361698,-2.362292391875916,2.362292391875916,,,,,
23,1,21,-0.9847931550218445,0.11614766751662067,0.04617433428118951,-0.11188991144674891,0.0,-0.30753095134820096,-0.5653721788573415,-1.133695531236808e-07,1.133695531236808e-07,,,,,
24,1,22,-1.2930123919649468,0.11315069009806686,0.043508502779643105,-0.10438584207575341,0.0,-0.3134775910040814,-0.8751487817451853,-1.7713992675602694e-07,1.7713992675602694e-07,,,,,
25,1,23,-1.4059967773385436,0.110940310892547,0.04095240882703104,-0.09739194795403514,0.0,-0.31953202285082766,-0.9890726293937541,-1.7713992675498668e-07,1.7713992675498668e-07,,,,,
26,1,24,-0.8567396360808498,0.10850973892010182,0.03833296299295495,-0.09143086383822197,0.0,-0.32614190135187276,-0.439166757521202,-1.1336955312361883e-07,1.1336955312361883e-07,,,,,
27,1,25,-0.8197247507098064,0.10692428064438758,0.035659197757568664,-0.08602287079911361,0.0,-0.33337201209212225,-0.4003297544490176,-1.1336955312344496e-07,1.1336955312344496e-07,,,,,
28,1,26,-0.644558989834357,0.10590504972092035,0.03285237227937442,-0.08159142859462472,0.0,-0.3415700882414002,-0.2213973596660455,-1.1333228655037278e-07,1.1333228655037278e-07,,,,,
29,1,27,-1.5899562295776004,0.10597293823784631,0.030877524460297158,-0.07688223951858272,0.0,-0.3477694337988672,-1.1653043791784528,-1.7708169773557719e-07,1.7708169773557719e-07,,,,,
30,1,28,-1.4166448037802462,0.10622238402799483,0.02877685511978272,-0.07275712370385445,0.0,-0.35481491070624127,-0.9890725922302238,-1.7713992675602355e-07,1.7713992675602355e-07,,,,,
31,1,29,-1.1770833194923127,0.10253085856580285,0.025262473372349162,-0.07024076341554569,0.0,-0.3678395666669123,-0.7390028760403016,-1.1336955312310464e-07,1.1336955312310464e-07,,,,,
32,1,30,-0.9236877650868283,0.09911706997671907,0.025113742003722735,-0.06611198771338683,-0.044146501164046836,-0.3684300274430037,-0.4449990716396131,-1.7712677785116663e-07,1.7712677785116663e-07,,,,,
33,1,31,-1.4590110959418774,0.09566017003516003,0.022794842681495373,-0.06326168802047491,-0.21699149824199876,-0.37811770981783377,-0.8006400227798721,-1.7708169773532228e-07,1.7708169773532228e-07,,,,,
34,1,32,-2.648553194284034,0.09241206864657625,0.021189597710329373,-0.06012683586741413,-0.37939656767118773,-0.3854197699911006,-1.8236099073847782,-1.1336955312354781e-07,1.1336955312354781e-07,,,,,
35,1,33,-1.8990898424643665,0.08903652912882754,0.01899399161262465,-0.057716902441878354,-0.5481735435586235,-0.39635799338996525,-0.8968412897043466,-1.1336955312356748e-07,1.1336955312356748e-07,,,,,
36,1,34,-2.757445092653254,0.08588351041352243,0.018664538200965725,-0.05594432736440771,-0.7058244793238785,-0.3981076332262179,-1.5975684755537873,-1.771849627868729e-07,1.771849627868729e-07,,,,,
37,1,35,-2.019992673949398,0.08189085924510184,0.015098835920340083,-0.05489447577209318,-0.9054570377449084,-0.41930714014229403,-0.6403338431051394,-1.7718496278688196e-07,1.7718496278688196e-07,,,,,
38,1,36,-2.531830551602566,0.07888840334910521,0.017759737073597702,-0.048904795179844744,-1.0555798325447396,-0.40307650403875306,-1.0242692427575308,-1.7708169773512622e-07,1.7708169773512622e-07,,,,,
39,1,37,-1.904116513821086,0.07601063209992498,0.019634938437690905,-0.04193099986801172,-1.1994683950037512,-0.39303937979668974,-0.26967762578308024,-1.1336955312359288e-07,1.1336955312359288e-07,,,,,
40,1,38,-2.4920548706745707,0.07335500672554718,0.01811834733181967,-0.04127551401661776,-1.3322496637226413,-0.4010774998231262,-0.7174520797426321,-1.1336955312333101e-07,1.1336955312333101e-07,,,,,
41,1,39,-2.313122688020133,0.07060428602932356,0.01950374224806143,-0.03553882155360962,-1.4697856985338222,-0.3937097650770589,-0.4140882894572663,-1.1339837618307122e-07,1.1339837618307122e-07,,,,,
42,1,40,-2.9958047880688334,0.0679831003639236,0.018813878831207716,-0.037055450923197855,-1.60084498180382,-0.3973107294967693,-0.9605935124754927,-1.1336955312364128e-07,1.1336955312364128e-07,,,,,
43,1,41,-2.759742235072169,0.06357554589082878,0.022243990298805465,-0.03215876613813742,-1.821222705458561,-0.3805638450830972,-0.5257968050600867,-1.133322865506004e-07,1.133322865506004e-07,,,,,
44,1,42,-2.597182735954793,0.06152295192419652,0.021414646430850955,-0.03525456200381726,-1.9238524037901743,-0.38436334824796126,-0.25371230854328713,-1.1336955312373017e-07,1.1336955312373017e-07,,,,,
45,1,43,-2.7704574997143396,0.05904412533706249,0.02075075972985316,-0.03712483472736172,-2.0477937331468756,-0.38751242296432936,-0.29802639550621957,-1.1336955312341116e-07,1.1336955312341116e-07,,,,,
46,1,44,-3.970662555683474,0.05373442121312877,0.024601074137872422,-0.03218818621834452,-2.3132789393435615,-0.37049245250504326,-1.254653092649807,-4.988496671783935e-05,4.988496671783935e-05,,,,,
47,1,45,-2.9765538752082783,0.05301537018855926,0.024074890009289526,-0.03479406611374192,-2.3492314905720373,-0.3726544353786467,-0.21960116399747479,-0.00027271914637793293,0.00027271914637793293,,,,,
48,1,46,-3.0810562695136685,0.05025777652653854,0.027181552217834005,-0.03206157655441004,-2.4871111736730733,-0.3605179974084962,-0.20122528879381368,-0.0001402330838748971,0.0001402330838748971,,,,,
49,1,47,-3.116064099498505,0.04832601018984675,0.02954529807879811,-0.030817329655814962,-2.5836994905076627,-0.35217968194990035,-0.14895570157586718,-0.00041189580925969155,0.00041189580925969155,,,,,
50,1,48,-3.1768757221708777,0.046759417882132004,0.031683142480335144,-0.029992199731850713,-2.6620291058934,-0.34519389604726813,-0.13900581548372481,-0.000654705014633991,0.000654705014633991,,,,,
51,1,49,-3.36795956866106,0.04536558614492334,0.03372908737526247,-0.02935604313988218,-2.731720692753833,-0.33893650394801966,-0.2670994227481484,-0.0008469060711765363,0.0008469060711765363,,,,,
52,1,50,-3.644200127814912,0.0479411171006599,0.03322352126822411,-0.03283156693469546,-2.6029441449670054,-0.3404467083268453,-0.6663321865521188,-0.0016455210342469963,0.0016455210342469963,,,,,
53,1,51,-3.1120416581469383,0.048592570869476076,0.03338419544506289,-0.0353150397178039,-2.570371456526196,-0.3399642727411685,-0.1653763890315873,-0.001014500130182505,0.001014500130182505,,,,,
54,1,52,-3.385660400820167,0.047161435648536754,0.03516623733466347,-0.03480633670700301,-2.6419282175731627,-0.33476403873398153,-0.3734633181148,-0.0006984896912198019,0.0006984896912198019,,,,,
55,1,53,-3.9403400784011287,0.04913916258677517,0.03475900297180609,-0.038405715523854446,-2.5430418706612414,-0.3359287893089953,-1.02165821985305,-0.001305483053988009,0.001305483053988009,,,,,
56,1,54,-3.0758621066520218,0.0490188650639935,0.03527919136418744,-0.039947653213403676,-2.5490567468003253,-0.33444336237032846,-0.15156282235948998,-0.000851521908474361,0.000851521908474361,,,,,
57,1,55,-3.047382249572414,0.0488676929968265,0.03564425547001903,-0.04209033944942905,-2.5566153501586752,-0.33341392273735904,-0.11433739797409839,-0.0009252392528522092,0.0009252392528522092,,,,,
58,1,56,-3.834106218746981,0.04957040932958176,0.035264318132986625,-0.046114303898524105,-2.521479533520912,-0.3344855287152233,-0.9308747795359197,-0.001152073076402726,0.001152073076402726,,,,,
59,1,57,-3.9472135039173972,0.0476976768044754,0.03664004332998972,-0.04581902490921006,-2.6151161597762305,-0.33065862644181426,-0.9547806702781412,-0.0008390225120012795,0.0008390225120012795,,,,,
60,1,58,-3.1872327490229257,0.0455500641300898,0.039315269175056074,-0.04454063041662709,-2.72249679349551,-0.32361168718504824,-0.09576172452580167,-0.0008219133999388336,0.0008219133999388336,,,,,
61,1,59,-3.273350958767167,0.04579092011397909,0.03956840130361802,-0.047737191640374696,-2.7104539943010457,-0.3229699153756934,-0.19055113913037883,-0.0016387183196743605,0.0016387183196743605,,,,,
62,1,60,-3.2075175240758016,0.04512279190976656,0.0403026679712871,-0.04939177089280319,-2.743860404511672,-0.32113127975140165,-0.09153620080264915,-0.0015978681172757196,0.0015978681172757196,,,,,
63,1,61,-3.4678319562199253,0.04337476336689067,0.041979156655914215,-0.049162732622192014,-2.831261831655467,-0.3170558232916903,-0.2686648771877646,-0.001686691462811248,0.001686691462811248,,,,,
64,1,62,-3.288622493154918,0.04316629849061898,0.04264101103589664,-0.05134749696427968,-2.8416850754690515,-0.31549153371059097,-0.07787527349980797,-0.00222311351118782,0.00222311351118782,,,,,
65,1,63,-3.8708027598654438,0.04142694152407622,0.044203746238170076,-0.0508543173553317,-2.928652923796189,-0.31189231147093327,-0.5774023496678965,-0.0020008575750933046,0.0020008575750933046,,,,,
66,1,64,-3.4142028632753285,0.04020425699116997,0.04561013544801548,-0.05093950994305631,-2.9897871504415017,-0.3087603393851986,-0.061980637052359795,-0.002735226453212166,0.002735226453212166,,,,,
67,1,65,-3.6301759809505003,0.038972603620296614,0.046850718142990695,-0.050483578100156315,-3.0513698189851692,-0.30607675976939386,-0.21956621515415564,-0.0026796089416246337,0.0026796089416246337,,,,,
68,1,66,-3.5828371793082017,0.04012555265073986,0.04733087904654315,-0.0542699994718658,-2.9937223674630076,-0.3050571234889796,-0.22614617300022485,-0.0036415158841237006,0.0036415158841237006,,,,,
69,1,67,-3.6705918025004833,0.03950612441008022,0.04853624921183297,-0.05434021349561467,-3.024693779495989,-0.302542375083272,-0.28579691251607353,-0.0032185219095341726,0.0032185219095341726,,,,,
70,1,68,-4.0886542177393235,0.03836611749673258,0.04964124322267471,-0.05417965723964615,-3.081694125163371,-0.30029131298465606,-0.649327615639856,-0.0031615067117948745,0.0031615067117948745,,,,,
71,1,69,-3.663474368373683,0.03752603592667811,0.05056776686831812,-0.05399351333092237,-3.1236982036660947,-0.2984421148836199,-0.1835785655685789,-0.0037619709244668,0.0037619709244668,,,,,
72,1,70,-4.154035647143437,0.036858193304359604,0.05141046377744637,-0.0539028745718794,-3.15709033478202,-0.2967894100699046,-0.6424086536963484,-0.0038443740232846292,0.0038443740232846292,,,,,
73,1,71,-3.6008083416828307,0.03645795120288137,0.05213917545787063,-0.054056757957731086,-3.177102439855932,-0.29538195053525884,-0.07010493486733775,-0.004162258466570694,0.004162258466570694,,,,,
74,1,72,-3.6099118250525013,0.03634679586702816,0.05278206256767635,-0.05442495530632368,-3.182660206648592,-0.29415649244354397,-0.0744818387321455,-0.004188331921896404,0.004188331921896404,,,,,
75,1,73,-3.559005522494614,0.03774686614169456,0.0533157091817664,-0.055665535057458485,-3.112656692915272,-0.29315055038477283,-0.0933170872389668,-0.004215656898144264,0.004215656898144264,,,,,
76,1,74,-3.508926184965839,0.03884041589321291,0.05390809072345252,-0.05686000009683455,-3.057979205339355,-0.2920456156226327,-0.09833212639109155,-0.0037092375159253725,0.0037092375159253725,,,,,
77,1,75,-3.4458402650267517,0.04004520732765848,0.054434634218361096,-0.05877808246046724,-2.997739633617076,-0.29107362987871127,-0.09483784226105745,-0.0034110768094401645,0.0034110768094401645,,,,,
78,1,76,-3.5111115805594864,0.03974861838632199,0.05505545292624632,-0.059217904632350826,-3.012569080683901,-0.2899396203314413,-0.14654340124770307,-0.0028415736640904493,0.0028415736640904493,,,,,
79,1,77,-3.6834868751007064,0.03972274830455658,0.05557870461577693,-0.05926279805485495,-3.013862584772171,-0.28899371692595033,-0.3185170226614797,-0.0028507526862500895,0.0028507526862500895,,,,,
80,1,78,-3.8580529587525167,0.03981953281849454,0.05616161325213594,-0.059713409028161954,-3.0090233590752735,-0.2879503988079796,-0.4986284111346661,-0.0027373807064359082,0.0027373807064359082,,,,,
81,1,79,-3.84839783390069,0.04012028152913677,0.05673496207807204,-0.060129757396978775,-2.993985923543162,-0.28693470174832586,-0.5046960001281291,-0.0026514510840947646,0.0026514510840947646,,,,,
82,1,80,-3.418365018296389,0.041249510959525754,0.05716153427064153,-0.05964789805521743,-2.9375244520237125,-0.2861856590468005,-0.1323348467318281,-0.0026721624388306407,0.0026721624388306407,,,,,
83,1,81,-3.3684940908552856,0.04161949397164566,0.05753271738565349,-0.05976024153641325,-2.919025301417717,-0.28553841137221536,-0.10184375217852915,-0.0023263843504105143,0.0023263843504105143,,,,,
84,1,82,-3.5521654804610385,0.042207350703537316,0.05761933579652944,-0.05804893424638686,-2.889632464823134,-0.28538797215654116,-0.31686868901512155,-0.0022274202198550807,0.0022274202198550807,,,,,
85,1,83,-3.726045937514916,0.04297632451398939,0.05776001754747297,-0.05719762166043801,-2.8511837743005306,-0.28514411677336104,-0.5305864376307969,-0.0019339871497892598,0.0019339871497892598,,,,,
86,1,84,-3.4079020856223927,0.04369010702711881,0.05753589602851789,-0.054590336053977125,-2.8154946486440595,-0.28553288668998605,-0.25042763378612876,-0.001856580448241273,0.001856580448241273,,,,,
87,1,85,-3.2233151658728856,0.04474043783066792,0.05708763626710974,-0.051775958358234245,-2.762978108466604,-0.28631501967127226,-0.12053455360594952,-0.0017115257708253816,0.0017115257708253816,,,,,
88,1,86,-3.3950797094654797,0.045426210563839664,0.05647230130138012,-0.04874518883798685,-2.728689471808017,-0.2873987295851935,-0.32883689992271997,-0.0014094193115625328,0.0014094193115625328,,,,,
89,1,87,-3.2151632450163663,0.04605679500595786,0.055541004028028286,-0.044719071205253196,-2.697160249702107,-0.2890615715146806,-0.18294971944109764,-0.0012726331532279256,0.0012726331532279256,,,,,
90,1,88,-3.2078201983395074,0.046628047755209595,0.05439441540743229,-0.040613681947177724,-2.6685976122395205,-0.2911475404270299,-0.20631041454145538,-0.0011509491843241214,0.0011509491843241214,,,,,
91,1,89,-3.322688887863403,0.047170988785750906,0.053153871355061125,-0.036985009073810644,-2.641450560712455,-0.2934545525429595,-0.3497457744536369,-0.001052991080541376,0.001052991080541376,,,,,
92,1,90,-3.20161158074197,0.04761605327769977,0.05167673554680382,-0.03327546329905087,-2.6191973361150116,-0.2962728237286587,-0.25189013953967815,-0.0009758180595706902,0.0009758180595706902,,,,,
93,1,91,-2.9899244035810706,0.04972684521657786,0.05006537265550303,-0.028224877182794865,-2.5136577391711072,-0.299440570073087,-0.1478035281897082,-0.0007976889643733992,0.0007976889643733992,,,,,
94,1,92,-3.2023279134846514,0.051989388449286245,0.04841588660976907,-0.024409737066683,-2.400530577535688,-0.3027906629213865,-0.4742152452566279,-0.0003816907042658081,0.0003816907042658081,,,,,
95,1,93,-3.0105793190855645,0.05243759399052694,0.046803756076192096,-0.022590693929274472,-2.378120300473653,-0.3061770455662403,-0.3033225467543585,-0.0003687323620382309,0.0003687323620382309,,,,,
96,1,94,-2.9291579691174605,0.05284067814344784,0.04516246936156029,-0.02107498653652313,-2.357966092827608,-0.30974667188790994,-0.24000681398149684,-0.0003634038839224767,0.0003634038839224767,,,,,
97,1,95,-2.7807054878067805,0.05327226680457453,0.04392714951319558,-0.02096189185868915,-2.3363866597712737,-0.3125199945414664,-0.11049348585485888,-0.00034345578049185186,0.00034345578049185186,,,,,
98,1,96,-2.7399518687390385,0.054432157912115336,0.04290767513815208,-0.022998026524188347,-2.2783921043942335,-0.3148681255818861,-0.12322082288242472,-0.00047278935630594893,0.00047278935630594893,,,,,
99,1,97,-3.025638135853568,0.05545048934497884,0.04181760375903063,-0.02026108012801053,-2.227475532751058,-0.3174413972458407,-0.46025502078118,-0.00020510494747861462,0.00020510494747861462,,,,,
100,1,98,-2.814588707215468,0.05572095154911311,0.040710330103251785,-0.02144886334072799,-2.2139524225443448,-0.3201248844359088,-0.258802035991424,-0.00026050090306250795,0.00026050090306250795,,,,,
101,1,99,-2.8233465051881557,0.05615374304862672,0.03993077056447284,-0.02459570556822576,-2.192312847568664,-0.32205830171802585,-0.28413434395886467,-0.000245306374375052,0.000245306374375052,,,,,
102,1,100,-2.6526948642959076,0.05576224657537909,0.03914918184729673,-0.02433864375628578,-2.2118876712310453,-0.3240350211669862,-0.09227374646785289,-0.0001597816737374329,0.0001597816737374329,,,,,
103,1,101,-2.874781709274007,0.05553927535918207,0.03851859097060975,-0.023931234916387465,-2.2230362320408967,-0.3256588310732429,-0.30201538487546425,-0.00014002636801583985,0.00014002636801583985,,,,,
104,1,102,-2.6628167601646817,0.05550039869576728,0.037141432682329736,-0.024057907117140603,-2.224980065211636,-0.32929952248706507,-0.08392151894012816,-0.0005577464087119484,0.0005577464087119484,,,,,
105,1,103,-2.9322491854411368,0.05544152067430955,0.03705852316652996,-0.024531658715605385,-2.2279239662845227,-0.32952299247341427,-0.3496664047593702,-0.0006041632082242693,0.0006041632082242693,,,,,
106,1,104,-2.641542388122647,0.05557137204998397,0.0352961278523968,-0.02514293052475982,-2.2214313975008015,-0.3343953682307877,-0.05985463542748768,-0.0007180564388106393,0.0007180564388106393,,,,,
107,1,105,-3.080947048089269,0.05531991332994643,0.03480589387480472,-0.02663206241524783,-2.2340043335026785,-0.3357939811970183,-0.48344929762172334,-0.0010673733526014148,0.0010673733526014148,,,,,
108,1,106,-2.8332698418808526,0.054982676646804646,0.034053411538614214,-0.027558282980219763,-2.2508661676597677,-0.3379795694173456,-0.21566770557927684,-0.0011981162442433022,0.0011981162442433022,,,,,
109,1,107,-2.9337778860746653,0.054673465421176515,0.03407706414404352,-0.026735543467889217,-2.2663267289411744,-0.3379101381919498,-0.30132222006565235,-0.00148325540799976,0.00148325540799976,,,,,
110,1,108,-2.7122721065335837,0.05491603636994666,0.032008706045326456,-0.02789399195927926,-2.2541981815026673,-0.3441716108256325,-0.08459387653090047,-0.0014144457151040036,0.0014144457151040036,,,,,
111,1,109,-2.660634465724495,0.055171879099359444,0.030543349070433806,-0.028815081258940032,-2.241406045032028,-0.34885755836187315,-0.039780160936976665,-0.0017756201346772777,0.0017756201346772777,,,,,
112,1,110,-2.715833350629116,0.05567360344942909,0.030292440590320723,-0.03182583824814605,-2.2163198275285456,-0.3496824072070093,-0.11613449734485969,-0.0018707803005548818,0.0018707803005548818,,,,,
113,1,111,-2.860463910111878,0.055115027234892616,0.03086655287262128,-0.03164439478776172,-2.2442486382553692,-0.3478049715634193,-0.23536538392500173,-0.0014005215803262376,0.0014005215803262376,,,,,
114,1,112,-2.6938084556632664,0.05475523556587972,0.02926512347169708,-0.03191954319668498,-2.2622382217060144,-0.3531324627374001,-0.04519165225664034,-0.001326575766527246,0.001326575766527246,,,,,
115,1,113,-3.043626181488409,0.05422315079937867,0.029135703467783262,-0.03353891790809344,-2.2888424600310664,-0.353575661200694,-0.3656229089685124,-0.0020462333800422157,0.0020462333800422157,,,,,
116,1,114,-3.288886725267415,0.05358258060745255,0.029739995250569976,-0.03191107498477551,-2.3208709696273724,-0.3515228873460643,-0.5823379320954315,-0.002243861213771989,0.002243861213771989,,,,,
117,1,115,-2.7786580522021556,0.05333248752804598,0.02831221256342372,-0.03251023917091565,-2.3333756235977012,-0.3564426708252543,-0.05425437183313643,-0.0020751467751475355,0.0020751467751475355,,,,,
118,1,116,-2.747777311538443,0.05348878064454329,0.027107473810874656,-0.03323314015381654,-2.3255609677728355,-0.3607908913224653,-0.025712875446759577,-0.0024794368425661794,0.0024794368425661794,,,,,
119,1,117,-2.7790286871313485,0.052821802089831366,0.027481965789116734,-0.032781736986465665,-2.358909895508432,-0.3594188892083363,-0.025386951190349918,-0.002531214237764815,0.002531214237764815,,,,,
120,1,118,-2.8564836939247695,0.05218421010779467,0.028043195926194534,-0.03250194828270602,-2.390789494610267,-0.35739735872763356,-0.07316523530100298,-0.002629657003160032,0.002629657003160032,,,,,
121,1,119,-2.975072613341059,0.05145775469204186,0.028842754533526933,-0.03233120338042038,-2.427112265397907,-0.35458617901036593,-0.15809816191900544,-0.002944803633360555,0.002944803633360555,,,,,
122,1,120,-3.022377635749406,0.05091967211587767,0.02803219596071932,-0.03276355469829085,-2.454016394206117,-0.35743659010144097,-0.17550304223709998,-0.0026580545064575456,0.0026580545064575456,,,,,
123,1,121,-3.0560420485893145,0.050196885595480745,0.02852517128116547,-0.03074328803736102,-2.490155720225963,-0.3556933322511165,-0.17578515809955736,-0.0036645499753171066,0.0036645499753171066,,,,,
124,1,122,-3.2478169078359125,0.049681448044712806,0.028283108208334965,-0.0315390673410799,-2.5159275977643603,-0.35654551794684,-0.33980441922287086,-0.004000305560762045,0.004000305560762045,,,,,
125,1,123,-3.2724523911184074,0.04916219221849877,0.02839914546656464,-0.031222188925974455,-2.541890389075062,-0.35613610117659594,-0.3389391229316556,-0.004264589009119538,0.004264589009119538,,,,,
126,1,124,-3.4028191259677487,0.04875087114117349,0.0289155557389893,-0.02983668516976771,-2.5624564429413255,-0.354334098494628,-0.4522270029288669,-0.003964896433160513,0.003964896433160513,,,,,
127,1,125,-3.058327375231032,0.04875896441477204,0.02790059907451462,-0.030009519881721857,-2.5620517792613984,-0.35790712772984984,-0.10520823202503703,-0.003150716333024776,0.003150716333024776,,,,,
128,1,126,-3.088303166603922,0.048545236051073054,0.028510895551342855,-0.029751316696220782,-2.5727381974463475,-0.35574338910231595,-0.12657639471892893,-0.0034938686401086347,0.0034938686401086347,,,,,
129,1,127,-3.0658255010112097,0.04860534211755571,0.02745696784665739,-0.029974729006337783,-2.5697328941222146,-0.3595098885508306,-0.10394309729566381,-0.002664892036163109,0.002664892036163109,,,,,
130,1,128,-3.4648895588288546,0.0482545567785341,0.026822067857380033,-0.030581717814236194,-2.587272161073295,-0.3618493020743369,-0.48199142001255924,-0.0031949578544271133,0.0031949578544271133,,,,,
131,1,129,-3.143794565281017,0.04822974525714821,0.025685888110529728,-0.03153888863194069,-2.58851273714259,-0.3661774607524055,-0.1544379894053133,-0.0031274893487673555,0.0031274893487673555,,,,,
132,1,130,-3.038782075184057,0.048426357152348554,0.02535259040247177,-0.030302739787231168,-2.578682142382572,-0.36748349257403845,-0.05929093560092092,-0.0030227648392941605,0.0030227648392941605,,,,,
133,1,131,-3.410085740312193,0.04857195971481415,0.02557440593525076,-0.026811412982439543,-2.571402014259293,-0.36661240949243407,-0.4420461711110808,-0.0032137324669453456,0.0032137324669453456,,,,,
134,1,132,-2.9371335042985636,0.04930452367506449,0.025875985837977806,-0.024873832601461407,-2.534773816246776,-0.3654401282980071,-0.009124878494167706,-0.0029208486581515556,0.0029208486581515556,,,,,
135,1,133,-2.922559571795969,0.04988753865526305,0.026195126180135808,-0.023528515693684107,-2.5056230672368476,-0.3642143734866828,-0.026353299875899378,-0.002840315502854944,0.002840315502854944,,,,,
136,1,134,-2.879283099834099,0.05036152280542802,0.02675441629059885,-0.02298343786975009,-2.481923859728599,-0.36210183479828284,-0.009594769293574263,-0.002679198143892499,0.002679198143892499,,,,,
137,1,135,-3.347138172383678,0.05054481443437511,0.027103899700016462,-0.021259935718917978,-2.4727592782812446,-0.3608040766700351,-0.48941781010576424,-0.00289707160771627,0.00289707160771627,,,,,
138,1,136,-2.8916158483750833,0.051251851799749726,0.025548883723191928,-0.02247754636319656,-2.437407410012514,-0.3667122513294172,-0.06230247894875044,-0.002716161721204917,0.002716161721204917,,,,,
139,1,137,-3.2693469434087343,0.05141401610851967,0.02587956636698857,-0.020160023017830087,-2.4292991945740163,-0.3654262925238488,-0.4513202662729808,-0.0031411670200580536,0.0031411670200580536,,,,,
