global_step,episode,ep_step,reward,d_obs,w,r_track,r_obs,r_manip,r_energy,r_collision,collision_penalty,critic_loss,actor_rl_loss,physics_loss,actor_loss,alpha
18,0,18,-1.5120212897153646,0.10831792420836678,0.06105699234184626,-0.6045655040258237,0.0,-0.27959311723036473,-0.6270926128984549,-0.0007700555607212061,0.0007700555607212061,,,,,
19,0,19,-0.9561289898929333,0.11706444347445424,0.0610174752299369,-0.6046629667559945,0.0,-0.2796578588043563,-0.06974779890994838,-0.0020603654226341002,0.0020603654226341002,,,,,
20,0,20,-0.9585250620127285,0.12031535790281339,0.06115616463469608,-0.5962875600737625,0.0,-0.2794308258794877,-0.08242205123613988,-0.0003846248233383404,0.0003846248233383404,,,,,
21,0,21,-0.9998733554627707,0.12027855927756823,0.06088718622501259,-0.586518970646779,0.0,-0.27987161095370866,-0.13336014499386556,-0.00012262886841744785,0.00012262886841744785,,,,,
22,0,22,-0.9366512367554745,0.11971010614431266,0.060387782725080386,-0.5794933961279761,0.0,-0.2806951907760986,-0.0764097596480297,-5.289020337007667e-05,5.289020337007667e-05,,,,,
23,0,23,-0.9178555050137002,0.11955534468260437,0.06001565755044426,-0.5729265826107409,0.0,-0.28131331294502215,-0.06361549612565048,-1.133322865507891e-07,1.133322865507891e-07,,,,,
24,0,24,-0.8979690019432498,0.12063337203325811,0.05985713836385052,-0.5671959163005692,0.0,-0.28157778768766345,-0.049194424246206514,-8.737088106303115e-07,8.737088106303115e-07,,,,,
25,0,25,-1.0255199160296906,0.1222781655435208,0.059634874286537055,-0.5646424097949725,0.0,-0.2819497968431201,-0.178927596022045,-1.133695531234927e-07,1.133695531234927e-07,,,,,
26,0,26,-1.1800899462078867,0.12390533212742533,0.059078994590786034,-0.5660091996300965,0.0,-0.2828862912876409,-0.33099023606385286,-0.00020421922629624108,0.00020421922629624108,,,,,
27,0,27,-1.4130074355746958,0.12436022248549461,0.058579502439046596,-0.5702909173378764,0.0,-0.28373533606468737,-0.5583627380563903,-0.0006184441157416715,0.0006184441157416715,,,,,
28,0,28,-0.9441053517895582,0.1256925879719001,0.058386753508326956,-0.5707259521247181,0.0,-0.2840649111337998,-0.08884592243942148,-0.00046856609161888247,0.00046856609161888247,,,,,
29,0,29,-1.8364902600540853,0.12655067885307322,0.05798989051275846,-0.5710279746506254,0.0,-0.28474693408958046,-0.9791530645263379,-0.0015622867875415088,0.0015622867875415088,,,,,
30,0,30,-2.3636654107309143,0.126671918229,0.057180560335524655,-0.5809635112386486,0.0,-0.28615238043258917,-1.4910495853624384,-0.00549993369723797,0.00549993369723797,,,,,
31,0,31,-1.1616471180781354,0.12893469367210894,0.05686379142423644,-0.5877821291925401,0.0,-0.28670789092635357,-0.2859347114364384,-0.001222386522803444,0.001222386522803444,,,,,
32,0,32,-1.419286009801423,0.13126993911567983,0.0564437323864943,-0.5929414511659863,0.0,-0.2874493307417358,-0.5382606243234522,-0.0006346035702486092,0.0006346035702486092,,,,,
33,0,33,-0.965797344838203,0.13379440023136255,0.0562502849194201,-0.5945099437290852,0.0,-0.2877926395146592,-0.0828080665904184,-0.0006866950040403014,0.0006866950040403014,,,,,
34,0,34,-2.0535621330511917,0.1357631036348645,0.05596823424537762,-0.596169942760639,0.0,-0.2882953127691532,-1.1670595652176945,-0.0020373123037051573,0.0020373123037051573,,,,,
35,0,35,-1.9494801334913818,0.13692935444495866,0.05537225804109591,-0.6049899780832233,0.0,-0.2893658508608774,-1.0548727408224339,-0.0002515637248471519,0.0002515637248471519,,,,,
36,0,36,-2.212968551497873,0.13804257478582535,0.05464833279723612,-0.6161741106179418,0.0,-0.2906818273084873,-1.3018898182446763,-0.004222795326767613,0.004222795326767613,,,,,
37,0,37,-1.5630399213252364,0.14182850620556092,0.05437698177027073,-0.6258307806377466,0.0,-0.29117959539223864,-0.6401227683242351,-0.005906776971015995,0.005906776971015995,,,,,
38,0,38,-1.2059527215484511,0.14801647027643508,0.05454429380289266,-0.6321730739894692,0.0,-0.29087238435156715,-0.2814555022836126,-0.0014517609238019892,0.0014517609238019892,,,,,
39,0,39,-1.4464014046749911,0.15276834928355157,0.05483781288519691,-0.6363777616728981,0.0,-0.2903357071400568,-0.5196120652241087,-7.587063792761197e-05,7.587063792761197e-05,,,,,
40,0,40,-1.347783525567073,0.1543116413424939,0.05518926621345001,-0.6336609790193226,0.0,-0.28969686779610954,-0.4244255653820876,-1.1336955312391734e-07,1.1336955312391734e-07,,,,,
41,0,41,-1.6364701446319372,0.15408765587958348,0.055750465947403384,-0.627430674357506,0.0,-0.2886851573966928,-0.7203040262732437,-5.0286604494631766e-05,5.0286604494631766e-05,,,,,
42,0,42,-2.4127253546058633,0.15350497999519283,0.05634628409416514,-0.6183414683497371,0.0,-0.28762212367445567,-1.5062998468706021,-0.00046191571106850824,0.00046191571106850824,,,,,
43,0,43,-1.9602662408569498,0.15140371430043417,0.056819442010971284,-0.6102344137760167,0.0,-0.2867859123442191,-1.063178478894461,-6.743584225297206e-05,6.743584225297206e-05,,,,,
44,0,44,-1.3026905894625953,0.1473211839973112,0.05732275914480389,-0.6000308843675133,0.0,-0.2859040096441851,-0.4167555820813438,-1.1336955312351655e-07,1.1336955312351655e-07,,,,,
45,0,45,-1.6982969451628154,0.14085953216106575,0.058079459571622444,-0.5883199864784217,0.0,-0.28459259957623556,-0.8252996337993243,-8.472530883388833e-05,8.472530883388833e-05,,,,,
46,0,46,-1.9941892904809126,0.13032621239981154,0.05890124663548013,-0.5758630774451289,0.0,-0.283187604583505,-1.135083430539395,-5.517791288377297e-05,5.517791288377297e-05,,,,,
47,0,47,-2.282709190134179,0.11915044191381027,0.05982575323645029,-0.5623079704390271,0.0,-0.2816302339533533,-1.4387568572853702,-1.4128456428866024e-05,1.4128456428866024e-05,,,,,
48,0,48,-2.5492504945383017,0.10723846145144403,0.0608459428271539,-0.5473786693912253,0.0,-0.27993937019421355,-1.7219321999921113,-2.5496075150058813e-07,2.5496075150058813e-07,,,,,
49,0,49,-3.0930472163866316,0.09539779828163303,0.06190533070799315,-0.5313298460481107,-0.23011008591834886,-0.27821328313709975,-2.053393887913519,-1.1336955312344046e-07,1.1336955312344046e-07,,,,,
50,0,50,-1.7324709684915802,0.09057977690556207,0.06233794642150395,-0.5189029984060828,-0.47101115472189675,-0.2775168905307033,-0.4642011896638292,-0.000838735169068176,0.000838735169068176,,,,,
51,0,51,-2.543172847048614,0.08359269719675153,0.06321950443215162,-0.5059819146738831,-0.820365140162424,-0.276112659323011,-0.9407130194909198,-1.1339837618336684e-07,1.1339837618336684e-07,,,,,
52,0,52,-2.0320256103059493,0.08491215534779428,0.06337338654535996,-0.4982764063027477,-0.7543922326102861,-0.2758695496875273,-0.5011101014716879,-0.002377320233700688,0.002377320233700688,,,,,
53,0,53,-2.02115549598606,0.08889399716113094,0.0638097972162878,-0.49888604382282314,-0.555300141943453,-0.27518328675850695,-0.6917859100917239,-1.1336955312340162e-07,1.1336955312340162e-07,,,,,
54,0,54,-1.6999605104267934,0.093326997682569,0.06448940875020637,-0.5006914682226199,-0.33365011587155047,-0.274123876778477,-0.5912712751254035,-0.00022377442874261437,0.00022377442874261437,,,,,
55,0,55,-0.8107251625661703,0.10257336394710864,0.06460725896678872,-0.5074139284798453,0.0,-0.27394130285823054,-0.026888292719325517,-0.0024816385087690685,0.0024816385087690685,,,,,
56,0,56,-1.1243620349436003,0.1144161116190604,0.06424649567177555,-0.5188615617449236,0.0,-0.27450125338376624,-0.3288297630045392,-0.002169456810371475,0.002169456810371475,,,,,
57,0,57,-1.502319527727957,0.11993616314650923,0.06389905760609849,-0.5261382340228635,0.0,-0.27504350160951657,-0.7009392642370716,-0.00019852785850518184,0.00019852785850518184,,,,,
58,0,58,-1.8131090440464581,0.11892021662751423,0.06360920800101098,-0.5298529437417552,0.0,-0.2754981318354765,-1.0075928206802134,-0.0001651477890131027,0.0001651477890131027,,,,,
59,0,59,-1.5650152259426602,0.11616969713561096,0.06345573141784272,-0.5284617753093168,0.0,-0.27573970003331744,-0.7608135734600991,-1.7713992675532062e-07,1.7713992675532062e-07,,,,,
60,0,60,-2.017746479333122,0.1134810438170519,0.06339148411074766,-0.524734485111077,0.0,-0.2758409971715316,-1.2171708837182267,-1.1333228655038388e-07,1.1333228655038388e-07,,,,,
61,0,61,-2.2124694119268717,0.11120124855810817,0.06356103080996867,-0.524059232033222,0.0,-0.27557389867546844,-1.412836167848628,-1.1336955312372013e-07,1.1336955312372013e-07,,,,,
62,0,62,-1.9536301406336207,0.11030826872821425,0.06416185340707813,-0.524390977465864,0.0,-0.27463308431104466,-1.154605965487159,-1.1336955312331279e-07,1.1336955312331279e-07,,,,,
63,0,63,-1.4861749884185849,0.11084214162568831,0.06495663100554187,-0.5261758946885859,0.0,-0.2734020052304454,-0.6865968943151864,-1.9418436720665483e-07,1.9418436720665483e-07,,,,,
64,0,64,-1.1407133147790274,0.11175142341523445,0.06567293313308842,-0.5270915602593279,0.0,-0.2723053188185213,-0.34128973153578424,-2.6704165393800686e-05,2.6704165393800686e-05,,,,,
65,0,65,-0.9367519372712693,0.11273037329466545,0.06624680614869077,-0.527199523733879,0.0,-0.27143529294008534,-0.13807979470444692,-3.73258928579479e-05,3.73258928579479e-05,,,,,
66,0,66,-0.9581967331277487,0.11302084531601783,0.06670537969721446,-0.5269174738489636,0.0,-0.2707454683000103,-0.1605019983011682,-3.179267760668086e-05,3.179267760668086e-05,,,,,
67,0,67,-0.9642698537980915,0.11250370684228378,0.06704848169680012,-0.5262613258987353,0.0,-0.27023243993842505,-0.16775560890825744,-2.0479052673640953e-05,2.0479052673640953e-05,,,,,
68,0,68,-0.8752371731659224,0.11200845325158007,0.06729995987841692,-0.5252501939774149,0.0,-0.269858077975238,-0.08012568945010363,-3.211763165839113e-06,3.211763165839113e-06,,,,,
69,0,69,-0.8214398110930693,0.1112927161428045,0.06749587579736087,-0.5282236854277135,0.0,-0.26956739666583557,-0.022624100594645875,-0.0010246284048743325,0.0010246284048743325,,,,,
70,0,70,-0.8736740623807241,0.11163154183961024,0.06712935653095557,-0.5335166053847279,0.0,-0.2701118929993062,-0.06869603541795788,-0.0013495285787321909,0.0013495285787321909,,,,,
71,0,71,-1.083943423444853,0.1130033821360997,0.06646909553465978,-0.5367127961637395,0.0,-0.2711003123669866,-0.2760879946997787,-4.232021434834046e-05,4.232021434834046e-05,,,,,
72,0,72,-1.3541413738226284,0.1129134554287266,0.06601175074553292,-0.5364214995521698,0.0,-0.2717907362500963,-0.5459287670338787,-3.7098648355230986e-07,3.7098648355230986e-07,,,,,
73,0,73,-1.0395434404295503,0.11003892376935209,0.06494138925503104,-0.5361924966908952,0.0,-0.273425472125293,-0.22992535828107571,-1.1333228655077864e-07,1.1333228655077864e-07,,,,,
74,0,74,-1.2775027466497544,0.10825439124524475,0.06423635566435809,-0.5338220126963377,0.0,-0.2745170373572589,-0.46916358322660484,-1.1336955312384493e-07,1.1336955312384493e-07,,,,,
75,0,75,-1.1386872953192129,0.10606598132229422,0.06409958078879156,-0.531449739606216,0.0,-0.2747301854428985,-0.33250725690054517,-1.1336955312360536e-07,1.1336955312360536e-07,,,,,
76,0,76,-1.3764829392074687,0.104854823069712,0.06408751840002455,-0.5294530483740244,0.0,-0.27474900512238604,-0.5722807723415051,-1.1336955312348602e-07,1.1336955312348602e-07,,,,,
77,0,77,-1.2164383360293116,0.10498752537252148,0.06449524683522662,-0.5298433992391782,0.0,-0.27411482454745706,-0.4124799988731232,-1.1336955312338448e-07,1.1336955312338448e-07,,,,,
78,0,78,-1.1101982889982798,0.10675868456778412,0.06513990323711623,-0.5321861170332571,0.0,-0.27312026131399736,-0.3048917972814723,-1.1336955312382997e-07,1.1336955312382997e-07,,,,,
79,0,79,-1.3129943407774711,0.10871509492374512,0.0659215301773468,-0.5353367265373777,0.0,-0.2719275011572809,-0.505729999750526,-1.1333228655086891e-07,1.1333228655086891e-07,,,,,
80,0,80,-1.2338025027392479,0.11002630214561268,0.06675890874925522,-0.5387969537805719,0.0,-0.27066525470370223,-0.42433020244064457,-1.0091814329149025e-05,1.0091814329149025e-05,,,,,
81,0,81,-1.0172847103483549,0.11114524295114292,0.06737873388771755,-0.5409989756915861,0.0,-0.2697410990436914,-0.2064428610056706,-0.00010177460740670759,0.00010177460740670759,,,,,
82,0,82,-1.0954513287670749,0.11242999190277561,0.068072315379778,-0.5424305115460626,0.0,-0.26871699872613386,-0.2840706880671843,-0.00023313042769408543,0.00023313042769408543,,,,,
83,0,83,-0.958753731658204,0.1139334028984339,0.06866677970409041,-0.5434046401409542,0.0,-0.26784751897091646,-0.14716213802700326,-0.0003394345193300888,0.0003394345193300888,,,,,
84,0,84,-0.983725898224685,0.11516989022998966,0.069109138994701,-0.5442703522977723,0.0,-0.26720538296711766,-0.17174002584834827,-0.0005101371114467492,0.0005101371114467492,,,,,
85,0,85,-0.8934374905678257,0.11687775046555937,0.06966969738236285,-0.5439280594628954,0.0,-0.26639754601959936,-0.08254989589473005,-0.0005619891906009184,0.0005619891906009184,,,,,
86,0,86,-1.0424729287918264,0.11837302518252016,0.07016903093246968,-0.5435330524941266,0.0,-0.26568339688961806,-0.232683354393454,-0.0005731250146277009,0.0005731250146277009,,,,,
87,0,87,-0.9509270361120634,0.12046544269334908,0.07076026396046396,-0.5424859937033804,0.0,-0.26484435472092743,-0.1430122276113444,-0.0005844600764113416,0.0005844600764113416,,,,,
88,0,88,-0.8962217310422933,0.12301253030131717,0.07129831756378337,-0.5413452873364586,0.0,-0.2640868522943129,-0.09028042004646505,-0.0005091713650566709,0.0005091713650566709,,,,,
89,0,89,-1.3250317241883645,0.12485249347397812,0.07167396483494524,-0.5388690990182625,0.0,-0.2635613757830958,-0.5222340548466858,-0.0003671945403203005,0.0003671945403203005,,,,,
90,0,90,-1.7120065160587166,0.12620348183981894,0.07191360147566385,-0.5352127042388791,0.0,-0.26322759545440333,-0.9134493124901247,-0.00011690387530934824,0.00011690387530934824,,,,,
91,0,91,-1.582713920873127,0.1285907963954211,0.0721689342393046,-0.5328829936952743,0.0,-0.26287317430899376,-0.7869470289052402,-1.0723963618750554e-05,1.0723963618750554e-05,,,,,
92,0,92,-1.4446896608891824,0.13230429475766464,0.07241843415751734,-0.5328257235542335,0.0,-0.2625280588020688,-0.6493357518482286,-1.266846514618979e-07,1.266846514618979e-07,,,,,
93,0,93,-2.0620454909000716,0.13570638534835577,0.0725758891349306,-0.5335195095091618,0.0,-0.2623108739304391,-1.2662149940909175,-1.133695531236785e-07,1.133695531236785e-07,,,,,
94,0,94,-2.1249282633670026,0.14037634928699294,0.07338240763519159,-0.536226355011452,0.0,-0.2612057422932191,-1.3274959889224047,-1.771399267553078e-07,1.771399267553078e-07,,,,,
95,0,95,-1.8032437508046244,0.1476084582756795,0.0748249318514601,-0.542192180394757,0.0,-0.25925907715760493,-1.001639351539817,-0.0001531417124453229,0.0001531417124453229,,,,,
96,0,96,-1.9693501780946778,0.15306525087271652,0.07567578571925852,-0.5474608775049765,0.0,-0.25812838271375876,-1.1631336126085814,-0.000627305267361038,0.000627305267361038,,,,,
97,0,97,-1.994973238296316,0.1565298091654764,0.07627517679657378,-0.550232295030441,0.0,-0.25733946201592023,-1.1866637479443292,-0.0007377333056255043,0.0007377333056255043,,,,,
98,0,98,-1.5139955409848371,0.16066984878101134,0.07695972734139649,-0.5529869173036492,0.0,-0.25644600217676244,-0.703816964434779,-0.0007456570696463519,0.0007456570696463519,,,,,
99,0,99,-1.1992854530101615,0.16616638047846208,0.0775597360026944,-0.557631854735482,0.0,-0.25566939591904314,-0.3849959896880417,-0.0009882126675947456,0.0009882126675947456,,,,,
100,0,100,-1.32690237321248,0.1707952341871459,0.07795336407531976,-0.561764303409505,0.0,-0.25516316994737115,-0.5086352534579056,-0.001339646397698301,0.001339646397698301,,,,,
101,0,101,-1.4110613597973747,0.1738651707417633,0.07826947914612639,-0.564314484612777,0.0,-0.2547584769475601,-0.5907704361674945,-0.0012179620695432318,0.0012179620695432318,,,,,
102,0,102,-1.4412367626885767,0.176051183956256,0.07857422617728525,-0.5661169702158195,0.0,-0.2543698817813495,-0.6196137079123011,-0.0011362027791066809,0.0011362027791066809,,,,,
103,0,103,-1.1195834297583962,0.17920466213880262,0.07888347871920474,-0.5692409292625364,0.0,-0.2539770791405034,-0.29531428401085086,-0.0010511373445054822,0.0010511373445054822,,,,,
104,0,104,-1.233429059579666,0.18254919309583348,0.07913825237462373,-0.5730210916375326,0.0,-0.25365462899405483,-0.40550544105145575,-0.0012478978966227836,0.0012478978966227836,,,,,
105,0,105,-0.9985677308390151,0.18659992490280422,0.07933911108464388,-0.5779011037982494,0.0,-0.25340114637879857,-0.1659436386347073,-0.0013218420272597885,0.0013218420272597885,,,,,
106,0,106,-1.566532182890415,0.19091723286052834,0.07964515893075742,-0.5813547904700641,0.0,-0.25301614681359613,-0.7307037491016612,-0.001457496505093601,0.001457496505093601,,,,,
107,0,107,-2.709476026795429,0.19275100112068946,0.07937025017351643,-0.5876533575415129,0.0,-0.253361906479367,-1.86746759144485,-0.0009931713296991835,0.0009931713296991835,,,,,
108,0,108,-4.14476513682196,0.19320389199948376,0.07896759343293731,-0.595533746076938,0.0,-0.25387050570414627,-3.2940188875995546,-0.0013419974413207585,0.0013419974413207585,,,,,
109,0,109,-2.187756138058431,0.19542359862583666,0.0781566705980498,-0.6035242180862869,0.0,-0.25490270746849497,-1.328994659195323,-0.0003345533083263702,0.0003345533083263702,,,,,
110,0,110,-2.9826187850261228,0.19755311626967517,0.07681916121536217,-0.6093251975516434,0.0,-0.25662881574547325,-2.111295208847551,-0.005369562881455311,0.005369562881455311,,,,,
111,0,111,-1.8947206892925101,0.1987072660539412,0.07668207605402992,-0.6084503656792611,0.0,-0.25680742461420314,-1.0229049227673823,-0.0065579762316634845,0.0065579762316634845,,,,,
112,0,112,-1.3978336071660313,0.19778262811708994,0.07609101610466419,-0.6067364015968174,0.0,-0.2575811932828993,-0.5246697079672782,-0.008846304319036614,0.008846304319036614,,,,,
113,0,113,-0.9697602521507864,0.19787704054104663,0.07520514255498596,-0.6092632610349084,0.0,-0.2587522368450163,-0.09783690555747225,-0.003907848713389536,0.003907848713389536,,,,,
114,0,114,-1.088216998274762,0.19925280790366998,0.07552957274889427,-0.6128943932604639,0.0,-0.25832177676206003,-0.21683585554840457,-0.00016497270383351392,0.00016497270383351392,,,,,
115,0,115,-1.4838669069673223,0.20132380473296999,0.07575820225186965,-0.6178770382601394,0.0,-0.2580195360098117,-0.6056370794994532,-0.002333253197917935,0.002333253197917935,,,,,
116,0,116,-2.0570672860139227,0.20391152161023643,0.07591299663809974,-0.6216400019060306,0.0,-0.257815420264767,-1.1626838963170267,-0.014927967526098557,0.014927967526098557,,,,,
117,0,117,-1.266835605569839,0.2047732987418683,0.07570498926937895,-0.6225101537584984,0.0,-0.2580898003182585,-0.3853938544577967,-0.0008417970352855718,0.0008417970352855718,,,,,
118,0,118,-1.4805997957288182,0.2049017691154055,0.07519924469038225,-0.6235902885580112,0.0,-0.25876007941701706,-0.5895945757753179,-0.008654851978471944,0.008654851978471944,,,,,
119,0,119,-1.5539785372116366,0.2060531410722866,0.0747584821050355,-0.6242747447719189,0.0,-0.2593479223852752,-0.6696878813812674,-0.0006679886731750729,0.0006679886731750729,,,,,
120,0,120,-2.05862610339162,0.20768992005822015,0.07440983251567389,-0.6234157995768341,0.0,-0.2598153749412549,-1.170184912267747,-0.0052100166057842436,0.0052100166057842436,,,,,
121,0,121,-1.8626512780412758,0.21005636978384953,0.0740588217982668,-0.6278224095928318,0.0,-0.2602882109680138,-0.9574618108151196,-0.017078846665310697,0.017078846665310697,,,,,
122,0,122,-1.2921828775489488,0.20908713252996594,0.07312769339525978,-0.6307946901915347,0.0,-0.2615534466736237,-0.39738214426573104,-0.0024525964180594924,0.0024525964180594924,,,,,
123,0,123,-1.0430430348685193,0.20819713311607532,0.07273137331167155,-0.6327127425576946,0.0,-0.2620968693536303,-0.1478722364776751,-0.0003611864795193375,0.0003611864795193375,,,,,
124,0,124,-1.802515347177524,0.2084318487681738,0.07209700420091925,-0.6340050886469197,0.0,-0.2629728916060223,-0.9006414927276446,-0.004895874196937103,0.004895874196937103,,,,,
125,0,125,-2.354960293525229,0.21030328889969832,0.07164413722242369,-0.6360504948310408,0.0,-0.26360299955048644,-1.4467871702551878,-0.00851962888851431,0.00851962888851431,,,,,
126,0,126,-1.6489439572626876,0.2130217788677576,0.07178854476150968,-0.6370221902049333,0.0,-0.263401642966598,-0.7474091831045084,-0.0011109409866479486,0.0011109409866479486,,,,,
127,0,127,-1.2582278602439514,0.2149168245967197,0.0723439661555326,-0.635932455465839,0.0,-0.26263094046136093,-0.35762272024138336,-0.00204174407536812,0.00204174407536812,,,,,
128,0,128,-1.2308116032565586,0.21529977520545254,0.07195114389880194,-0.6353129621444655,0.0,-0.2631754049028029,-0.3311160513359752,-0.0012071848733147977,0.0012071848733147977,,,,,
129,0,129,-1.7740199438434736,0.2160475475992166,0.07135611800225873,-0.6354574904248492,0.0,-0.26400581782655974,-0.8684517208601693,-0.006104914731895256,0.006104914731895256,,,,,
130,0,130,-1.9483083474594307,0.21920963051363576,0.07149897520807906,-0.6377006958117573,0.0,-0.2638058176022388,-1.0383601829355367,-0.008441651109897984,0.008441651109897984,,,,,
131,0,131,-1.3474003479149734,0.21912726576943944,0.07120606769317708,-0.6370299088836244,0.0,-0.26421632001370754,-0.44459163481790165,-0.0015624841997398738,0.0015624841997398738,,,,,
132,0,132,-1.735927247377273,0.21776246505784916,0.07017415855471827,-0.6380983467466264,0.0,-0.26567608973178863,-0.8263225672976448,-0.00583024360121333,0.00583024360121333,,,,,
133,0,133,-1.5268768116686733,0.22023422342546936,0.06989921261078864,-0.6448211021100076,0.0,-0.2660686588104814,-0.6075865446666731,-0.008400506081511204,0.008400506081511204,,,,,
134,0,134,-1.1736519307723685,0.2208218030616165,0.06964754954966153,-0.6463118233266515,0.0,-0.26642934038165,-0.2556720000941232,-0.005238766969943946,0.005238766969943946,,,,,
135,0,135,-1.280226041000565,0.2189742690058016,0.06879227464502774,-0.6453096031858446,0.0,-0.2676649291073406,-0.366198783786347,-0.0010527249210329063,0.0010527249210329063,,,,,
136,0,136,-1.8249863891109295,0.21823430506351668,0.06790423502727479,-0.6457163767440778,0.0,-0.26896421483132554,-0.9083960568021331,-0.001909740733392915,0.001909740733392915,,,,,
137,0,137,-1.9623654444836076,0.22057635420234487,0.06791327180855428,-0.6487502600190168,0.0,-0.2689509077865522,-1.0417799834444716,-0.002884293233566951,0.002884293233566951,,,,,
138,0,138,-1.7989122881908348,0.22262586930913456,0.06780983405379468,-0.6503307814514516,0.0,-0.26910333024977806,-0.8792618807576773,-0.00021629573192786606,0.00021629573192786606,,,,,
139,0,139,-1.3790993861698921,0.2245318650044774,0.0680534878505661,-0.6491542367789821,0.0,-0.2687446602748919,-0.4609201747491243,-0.00028031436689387345,0.00028031436689387345,,,,,
140,0,140,-1.4638358659319108,0.22550179971311438,0.06798134740646909,-0.6465350634959607,0.0,-0.26885072044708447,-0.5481936933507106,-0.0002563886381549408,0.0002563886381549408,,,,,
141,0,141,-1.721057565788871,0.2274362879833076,0.06771229056968542,-0.6469979206403071,0.0,-0.26924728026786393,-0.8024295317113215,-0.002382833169378303,0.002382833169378303,,,,,
142,0,142,-1.8676079374594166,0.2315416625910862,0.06801600024632498,-0.64987765493359,0.0,-0.2687997601429302,-0.9407175752364397,-0.008212947146456491,0.008212947146456491,,,,,
143,0,143,-1.3112322197958155,0.23212058033210323,0.06782075948215473,-0.6491773856052023,0.0,-0.26908721992098633,-0.3909759796352283,-0.0019916346343984187,0.0019916346343984187,,,,,
144,0,144,-1.7483661393727727,0.23096016681745432,0.06707888039595564,-0.6487036095029374,0.0,-0.27018711250347466,-0.8225482799939448,-0.006927137372416097,0.006927137372416097,,,,,
145,0,145,-1.5763927867810679,0.23340404682195434,0.06700259023162938,-0.6546086599613445,0.0,-0.2703009075480118,-0.6467383904286464,-0.004744828843065135,0.004744828843065135,,,,,
